Fatal Crash Data ,Unnamed: 1,(Data current to December 2024),Unnamed: 3,Unnamed: 4
Crash ID,State,Month,Year,Dayweek
20161255,NSW,2,2016,Saturday
20162077,Vic,2,2016,Saturday
20161324,NSW,2,2016,Saturday
20164038,SA,2,2016,Saturday
20161094,NSW,2,2016,Saturday
20161305,NSW,2,2016,Saturday
20161351,NSW,2,2016,Saturday
20165026,WA,2,2016,Saturday
20161252,NSW,2,2016,Saturday
20161141,NSW,2,2016,Saturday
20161236,NSW,2,2016,Saturday
20163081,Qld,2,2016,Saturday
20162238,Vic,2,2016,Saturday
20165124,WA,2,2016,Saturday
20162275,Vic,2,2016,Saturday
20165147,WA,2,2016,Saturday
20163154,Qld,2,2016,Saturday
20162028,Vic,2,2016,Saturday
20162113,Vic,2,2016,Saturday
20163179,Qld,2,2016,Sunday
20161264,NSW,2,2016,Sunday
20161164,NSW,2,2016,Sunday
20162196,Vic,2,2016,Sunday
20165098,WA,2,2016,Sunday
20161070,NSW,2,2016,Sunday
20161043,NSW,2,2016,Sunday
20161257,NSW,2,2016,Sunday
20162013,Vic,2,2016,Sunday
20161117,NSW,2,2016,Sunday
20165104,WA,2,2016,Thursday
20167010,NT,2,2016,Thursday
20163108,Qld,2,2016,Thursday
20164018,SA,2,2016,Thursday
20161023,NSW,2,2016,Thursday
20161084,NSW,2,2016,Thursday
20162109,Vic,2,2016,Thursday
20163028,Qld,2,2016,Thursday
20162249,Vic,2,2016,Thursday
20167027,NT,2,2016,Thursday
20161025,NSW,2,2016,Thursday
20162251,Vic,2,2016,Thursday
20162262,Vic,2,2016,Thursday
20163180,Qld,2,2016,Tuesday
20162061,Vic,2,2016,Tuesday
20162221,Vic,2,2016,Tuesday
20162237,Vic,2,2016,Tuesday
20162184,Vic,2,2016,Tuesday
20165132,WA,2,2016,Tuesday
20165070,WA,2,2016,Tuesday
20163001,Qld,2,2016,Tuesday
20163027,Qld,2,2016,Tuesday
20163046,Qld,2,2016,Tuesday
20162149,Vic,2,2016,Tuesday
20162014,Vic,2,2016,Tuesday
20162055,Vic,2,2016,Tuesday
20163063,Qld,2,2016,Tuesday
20165004,WA,2,2016,Tuesday
20164028,SA,2,2016,Tuesday
20162239,Vic,2,2016,Tuesday
20163232,Qld,2,2016,Wednesday
20161085,NSW,2,2016,Wednesday
20163054,Qld,2,2016,Wednesday
20165016,WA,2,2016,Wednesday
20162263,Vic,2,2016,Wednesday
20161249,NSW,2,2016,Wednesday
20162121,Vic,2,2016,Wednesday
20162100,Vic,2,2016,Wednesday
20161136,NSW,2,2016,Wednesday
20161013,NSW,2,2016,Wednesday
20162012,Vic,2,2016,Wednesday
20161077,NSW,2,2016,Wednesday
20164029,SA,2,2016,Wednesday
20167034,NT,2,2016,Wednesday
20165057,WA,2,2016,Wednesday
20162176,Vic,2,2016,Wednesday
20164044,SA,1,2016,Friday
20166013,Tas,1,2016,Friday
20165030,WA,1,2016,Friday
20165108,WA,1,2016,Friday
20161177,NSW,1,2016,Friday
20165079,WA,1,2016,Friday
20163010,Qld,1,2016,Friday
20162244,Vic,1,2016,Friday
20166032,Tas,1,2016,Friday
20163018,Qld,1,2016,Friday
20161159,NSW,1,2016,Friday
20165154,WA,1,2016,Friday
20163112,Qld,1,2016,Friday
20162161,Vic,1,2016,Friday
20161111,NSW,1,2016,Friday
20162187,Vic,1,2016,Friday
20161050,NSW,1,2016,Friday
20165127,WA,1,2016,Friday
20163103,Qld,1,2016,Friday
20162069,Vic,1,2016,Monday
20164043,SA,1,2016,Monday
20163009,Qld,1,2016,Monday
20161222,NSW,1,2016,Monday
20161018,NSW,1,2016,Monday
20166027,Tas,1,2016,Monday
20161267,NSW,1,2016,Monday
20165114,WA,1,2016,Monday
20163055,Qld,1,2016,Monday
20165082,WA,1,2016,Monday
20167017,NT,1,2016,Monday
20161037,NSW,1,2016,Monday
20161160,NSW,1,2016,Monday
20161163,NSW,1,2016,Monday
20161106,NSW,1,2016,Saturday
20161212,NSW,1,2016,Saturday
20163101,Qld,1,2016,Saturday
20165060,WA,1,2016,Saturday
20163158,Qld,1,2016,Saturday
20161233,NSW,1,2016,Saturday
20164073,SA,1,2016,Saturday
20163097,Qld,1,2016,Saturday
20162234,Vic,1,2016,Saturday
20161074,NSW,1,2016,Saturday
20161190,NSW,1,2016,Saturday
20165076,WA,1,2016,Saturday
20163070,Qld,1,2016,Saturday
20165159,WA,1,2016,Saturday
20161058,NSW,1,2016,Saturday
20166020,Tas,1,2016,Saturday
20162270,Vic,1,2016,Saturday
20163045,Qld,1,2016,Saturday
20163234,Qld,1,2016,Saturday
20162206,Vic,1,2016,Sunday
20164010,SA,1,2016,Sunday
20162180,Vic,1,2016,Sunday
20163194,Qld,1,2016,Sunday
20165092,WA,1,2016,Sunday
20166028,Tas,1,2016,Sunday
20163143,Qld,1,2016,Sunday
20162194,Vic,1,2016,Sunday
20165014,WA,1,2016,Sunday
20163201,Qld,1,2016,Thursday
20161312,NSW,1,2016,Thursday
20161046,NSW,1,2016,Thursday
20166011,Tas,1,2016,Thursday
20162216,Vic,1,2016,Thursday
20162226,Vic,1,2016,Thursday
20165118,WA,1,2016,Thursday
20165065,WA,1,2016,Thursday
20161208,NSW,1,2016,Thursday
20162033,Vic,1,2016,Thursday
20167036,NT,1,2016,Thursday
20163167,Qld,1,2016,Thursday
20161125,NSW,1,2016,Tuesday
20163031,Qld,1,2016,Tuesday
20161283,NSW,1,2016,Tuesday
20162074,Vic,1,2016,Tuesday
20161229,NSW,1,2016,Tuesday
20163130,Qld,1,2016,Tuesday
20163012,Qld,1,2016,Tuesday
20164070,SA,1,2016,Tuesday
20163124,Qld,1,2016,Tuesday
20162268,Vic,1,2016,Tuesday
20162075,Vic,1,2016,Wednesday
20161072,NSW,1,2016,Wednesday
20162139,Vic,1,2016,Wednesday
20165072,WA,1,2016,Wednesday
20162126,Vic,1,2016,Wednesday
20165096,WA,1,2016,Wednesday
20165074,WA,1,2016,Wednesday
20161132,NSW,1,2016,Wednesday
20162272,Vic,1,2016,Wednesday
20163156,Qld,1,2016,Wednesday
20163193,Qld,1,2016,Wednesday
20162106,Vic,1,2016,Wednesday
20163214,Qld,1,2016,Wednesday
20167032,NT,1,2016,Wednesday
20163069,Qld,1,2016,Wednesday
20157024,NT,12,2015,Friday
20155018,WA,12,2015,Friday
20157016,NT,12,2015,Friday
20158007,ACT,12,2015,Friday
20151041,NSW,12,2015,Friday
20154091,SA,12,2015,Friday
20153188,Qld,12,2015,Friday
20151162,NSW,12,2015,Friday
20155139,WA,12,2015,Friday
20153110,Qld,12,2015,Friday
201550039,WA,12,2015,Friday
20151205,NSW,12,2015,Monday
20154085,SA,12,2015,Monday
20152148,Vic,12,2015,Monday
20158009,ACT,12,2015,Monday
20151103,NSW,12,2015,Monday
20153148,Qld,12,2015,Monday
20152011,Vic,12,2015,Monday
20151120,NSW,12,2015,Monday
20153141,Qld,12,2015,Saturday
20151292,NSW,12,2015,Saturday
20157019,NT,12,2015,Saturday
20151051,NSW,12,2015,Saturday
20153138,Qld,12,2015,Saturday
20151316,NSW,12,2015,Saturday
20153169,Qld,12,2015,Saturday
20152225,Vic,12,2015,Saturday
20151094,NSW,12,2015,Saturday
20155021,WA,12,2015,Saturday
20153042,Qld,12,2015,Saturday
20152185,Vic,12,2015,Saturday
20151192,NSW,12,2015,Saturday
20155081,WA,12,2015,Sunday
20152191,Vic,12,2015,Sunday
20155009,WA,12,2015,Sunday
20151141,NSW,12,2015,Sunday
20155035,WA,12,2015,Sunday
20151282,NSW,12,2015,Sunday
20151154,NSW,12,2015,Sunday
20152220,Vic,12,2015,Sunday
20152090,Vic,12,2015,Sunday
20152104,Vic,12,2015,Sunday
20155103,WA,12,2015,Sunday
20151008,NSW,12,2015,Sunday
20155045,WA,12,2015,Thursday
20152088,Vic,12,2015,Thursday
20153121,Qld,12,2015,Thursday
20158013,ACT,12,2015,Thursday
20151021,NSW,12,2015,Thursday
20153155,Qld,12,2015,Thursday
20152139,Vic,12,2015,Thursday
20154012,SA,12,2015,Thursday
20151216,NSW,12,2015,Thursday
20152023,Vic,12,2015,Thursday
20151002,NSW,12,2015,Thursday
20157011,NT,12,2015,Thursday
20152096,Vic,12,2015,Tuesday
20152163,Vic,12,2015,Tuesday
20155116,WA,12,2015,Tuesday
20153194,Qld,12,2015,Tuesday
20151028,NSW,12,2015,Tuesday
20151017,NSW,12,2015,Tuesday
20153108,Qld,12,2015,Tuesday
20151054,NSW,12,2015,Tuesday
20152105,Vic,12,2015,Tuesday
20155034,WA,12,2015,Tuesday
20151033,NSW,12,2015,Wednesday
20155102,WA,12,2015,Wednesday
20151104,NSW,12,2015,Wednesday
20157017,NT,12,2015,Wednesday
20153128,Qld,12,2015,Wednesday
20154013,SA,12,2015,Wednesday
20154073,SA,12,2015,Wednesday
20151254,NSW,12,2015,Wednesday
20156008,Tas,12,2015,Wednesday
20153099,Qld,12,2015,Wednesday
20155080,WA,12,2015,Wednesday
20151039,NSW,12,2015,Wednesday
20155011,WA,12,2015,Wednesday
20151199,NSW,12,2015,Wednesday
20152146,Vic,12,2015,Wednesday
20152022,Vic,12,2015,Wednesday
20156025,Tas,12,2015,Wednesday
20151145,NSW,12,2015,Wednesday
20151241,NSW,12,2015,Wednesday
20155044,WA,12,2015,Wednesday
20154019,SA,11,2015,Friday
20153009,Qld,11,2015,Friday
20153105,Qld,11,2015,Friday
20151224,NSW,11,2015,Friday
20153045,Qld,11,2015,Friday
20153078,Qld,11,2015,Friday
20154054,SA,11,2015,Friday
20151097,NSW,11,2015,Friday
20152061,Vic,11,2015,Friday
20151013,NSW,11,2015,Friday
20151275,NSW,11,2015,Friday
20152168,Vic,11,2015,Friday
20155058,WA,11,2015,Friday
20151004,NSW,11,2015,Friday
20154020,SA,11,2015,Friday
20151206,NSW,11,2015,Monday
20154096,SA,11,2015,Monday
20155004,WA,11,2015,Monday
20152172,Vic,11,2015,Monday
20152080,Vic,11,2015,Monday
20152044,Vic,11,2015,Monday
20152095,Vic,11,2015,Monday
20155121,WA,11,2015,Monday
20153140,Qld,11,2015,Monday
20153098,Qld,11,2015,Monday
20155063,WA,11,2015,Monday
20153167,Qld,11,2015,Monday
20155024,WA,11,2015,Monday
20153018,Qld,11,2015,Monday
20151197,NSW,11,2015,Monday
20154040,SA,11,2015,Monday
20151010,NSW,11,2015,Monday
20151044,NSW,11,2015,Monday
20151304,NSW,11,2015,Monday
20155003,WA,11,2015,Monday
20153132,Qld,11,2015,Monday
20152136,Vic,11,2015,Monday
20152230,Vic,11,2015,Monday
20153133,Qld,11,2015,Saturday
20151185,NSW,11,2015,Saturday
20151066,NSW,11,2015,Saturday
20153069,Qld,11,2015,Saturday
20155112,WA,11,2015,Saturday
20153100,Qld,11,2015,Saturday
20155006,WA,11,2015,Saturday
20154084,SA,11,2015,Saturday
20152194,Vic,11,2015,Saturday
20158008,ACT,11,2015,Saturday
20152210,Vic,11,2015,Saturday
20152101,Vic,11,2015,Saturday
20152091,Vic,11,2015,Saturday
20151226,NSW,11,2015,Saturday
20151272,NSW,11,2015,Sunday
20152112,Vic,11,2015,Sunday
20154081,SA,11,2015,Sunday
20153073,Qld,11,2015,Sunday
20154007,SA,11,2015,Sunday
20152202,Vic,11,2015,Sunday
20155071,WA,11,2015,Sunday
20151136,NSW,11,2015,Sunday
20153217,Qld,11,2015,Sunday
20155140,WA,11,2015,Thursday
20151252,NSW,11,2015,Thursday
20151123,NSW,11,2015,Thursday
20157005,NT,11,2015,Thursday
20151179,NSW,11,2015,Thursday
20151011,NSW,11,2015,Thursday
20156021,Tas,11,2015,Thursday
20152052,Vic,11,2015,Thursday
20151311,NSW,11,2015,Tuesday
20151220,NSW,11,2015,Tuesday
20151223,NSW,11,2015,Tuesday
20151191,NSW,11,2015,Tuesday
20153184,Qld,11,2015,Tuesday
20153011,Qld,11,2015,Tuesday
20153066,Qld,11,2015,Tuesday
20151258,NSW,11,2015,Tuesday
20152012,Vic,11,2015,Tuesday
20151172,NSW,11,2015,Tuesday
20151200,NSW,11,2015,Tuesday
20153088,Qld,11,2015,Tuesday
20152170,Vic,11,2015,Wednesday
20151261,NSW,11,2015,Wednesday
20153177,Qld,11,2015,Wednesday
20155026,WA,11,2015,Wednesday
20153129,Qld,11,2015,Wednesday
20151048,NSW,11,2015,Wednesday
20153213,Qld,11,2015,Wednesday
20151142,NSW,11,2015,Wednesday
20153024,Qld,10,2015,Friday
20151122,NSW,10,2015,Friday
20154006,SA,10,2015,Friday
20152203,Vic,10,2015,Friday
20151042,NSW,10,2015,Friday
20153191,Qld,10,2015,Friday
20153126,Qld,10,2015,Friday
20151055,NSW,10,2015,Friday
20153041,Qld,10,2015,Friday
20152067,Vic,10,2015,Friday
20154082,SA,10,2015,Friday
20154049,SA,10,2015,Friday
20155029,WA,10,2015,Friday
20152142,Vic,10,2015,Friday
20153055,Qld,10,2015,Friday
20151080,NSW,10,2015,Friday
20154066,SA,10,2015,Friday
20153187,Qld,10,2015,Monday
20155114,WA,10,2015,Monday
20151117,NSW,10,2015,Monday
20151001,NSW,10,2015,Monday
20156010,Tas,10,2015,Monday
20152053,Vic,10,2015,Monday
20152043,Vic,10,2015,Monday
20156024,Tas,10,2015,Monday
20152115,Vic,10,2015,Monday
20155008,WA,10,2015,Monday
20155076,WA,10,2015,Monday
20156026,Tas,10,2015,Monday
20155130,WA,10,2015,Monday
20152214,Vic,10,2015,Monday
20154071,SA,10,2015,Monday
20154032,SA,10,2015,Monday
20155086,WA,10,2015,Monday
20152083,Vic,10,2015,Saturday
20153082,Qld,10,2015,Saturday
20155097,WA,10,2015,Saturday
20157003,NT,10,2015,Saturday
20152120,Vic,10,2015,Saturday
20154083,SA,10,2015,Saturday
20154056,SA,10,2015,Saturday
20151268,NSW,10,2015,Saturday
20153122,Qld,10,2015,Saturday
20154053,SA,10,2015,Saturday
20152008,Vic,10,2015,Saturday
20153143,Qld,10,2015,Saturday
20151195,NSW,10,2015,Saturday
20153165,Qld,10,2015,Saturday
20151159,NSW,10,2015,Saturday
20151257,NSW,10,2015,Saturday
20157023,NT,10,2015,Saturday
20151126,NSW,10,2015,Saturday
20151022,NSW,10,2015,Saturday
20153061,Qld,10,2015,Saturday
20152049,Vic,10,2015,Saturday
20155053,WA,10,2015,Saturday
20152204,Vic,10,2015,Saturday
20151064,NSW,10,2015,Saturday
20153063,Qld,10,2015,Sunday
20151228,NSW,10,2015,Sunday
20154065,SA,10,2015,Sunday
20153159,Qld,10,2015,Sunday
20154060,SA,10,2015,Sunday
20151133,NSW,10,2015,Sunday
20154027,SA,10,2015,Sunday
20152114,Vic,10,2015,Sunday
20156003,Tas,10,2015,Sunday
20154075,SA,10,2015,Sunday
20154042,SA,10,2015,Sunday
20153168,Qld,10,2015,Sunday
20154069,SA,10,2015,Sunday
20151302,NSW,10,2015,Sunday
20151061,NSW,10,2015,Sunday
20151293,NSW,10,2015,Sunday
20151047,NSW,10,2015,Sunday
20153185,Qld,10,2015,Thursday
20152215,Vic,10,2015,Thursday
20153170,Qld,10,2015,Thursday
20155015,WA,10,2015,Thursday
20152020,Vic,10,2015,Thursday
20151079,NSW,10,2015,Thursday
20152179,Vic,10,2015,Thursday
20153007,Qld,10,2015,Thursday
20152123,Vic,10,2015,Thursday
20153087,Qld,10,2015,Thursday
20153081,Qld,10,2015,Thursday
20152064,Vic,10,2015,Thursday
20152082,Vic,10,2015,Thursday
20152050,Vic,10,2015,Thursday
20153075,Qld,10,2015,Thursday
20155137,WA,10,2015,Thursday
20151291,NSW,10,2015,Thursday
20154088,SA,10,2015,Thursday
20152098,Vic,10,2015,Thursday
20151108,NSW,10,2015,Thursday
20151089,NSW,10,2015,Tuesday
20157032,NT,10,2015,Tuesday
20151107,NSW,10,2015,Tuesday
20152027,Vic,10,2015,Tuesday
20154041,SA,10,2015,Tuesday
20153131,Qld,10,2015,Tuesday
20154093,SA,10,2015,Tuesday
20156032,Tas,10,2015,Tuesday
20152045,Vic,10,2015,Tuesday
20153205,Qld,10,2015,Tuesday
20153059,Qld,10,2015,Tuesday
20152063,Vic,10,2015,Wednesday
20152138,Vic,10,2015,Wednesday
20151147,NSW,10,2015,Wednesday
20151321,NSW,10,2015,Wednesday
20152069,Vic,10,2015,Wednesday
20154031,SA,10,2015,Wednesday
20155042,WA,10,2015,Wednesday
20152165,Vic,10,2015,Wednesday
20151315,NSW,10,2015,Wednesday
20151295,NSW,10,2015,Wednesday
20153017,Qld,9,2015,Friday
20152206,Vic,9,2015,Friday
20151030,NSW,9,2015,Friday
20152201,Vic,9,2015,Friday
20153047,Qld,9,2015,Friday
20155122,WA,9,2015,Friday
20154080,SA,9,2015,Friday
20158004,ACT,9,2015,Friday
20153004,Qld,9,2015,Friday
20155117,WA,9,2015,Friday
20157028,NT,9,2015,Monday
20152149,Vic,9,2015,Monday
20151213,NSW,9,2015,Monday
20153189,Qld,9,2015,Monday
20154089,SA,9,2015,Monday
20151016,NSW,9,2015,Monday
20151156,NSW,9,2015,Monday
20156011,Tas,9,2015,Monday
20153029,Qld,9,2015,Monday
20151046,NSW,9,2015,Monday
20151151,NSW,9,2015,Monday
20155072,WA,9,2015,Monday
20151155,NSW,9,2015,Monday
20153179,Qld,9,2015,Saturday
20151116,NSW,9,2015,Saturday
20157021,NT,9,2015,Saturday
20152007,Vic,9,2015,Saturday
20153204,Qld,9,2015,Saturday
20152006,Vic,9,2015,Saturday
20151086,NSW,9,2015,Saturday
20151299,NSW,9,2015,Saturday
20155030,WA,9,2015,Saturday
20151140,NSW,9,2015,Saturday
20155099,WA,9,2015,Saturday
20156016,Tas,9,2015,Saturday
20151229,NSW,9,2015,Saturday
20153146,Qld,9,2015,Saturday
20158005,ACT,9,2015,Saturday
20154014,SA,9,2015,Saturday
20153153,Qld,9,2015,Saturday
20155120,WA,9,2015,Saturday
20151222,NSW,9,2015,Saturday
20155129,WA,9,2015,Sunday
20151176,NSW,9,2015,Sunday
20152160,Vic,9,2015,Sunday
20151286,NSW,9,2015,Sunday
20153090,Qld,9,2015,Sunday
20154034,SA,9,2015,Sunday
20152130,Vic,9,2015,Sunday
20156001,Tas,9,2015,Sunday
20155111,WA,9,2015,Sunday
20153034,Qld,9,2015,Sunday
20152046,Vic,9,2015,Sunday
20153211,Qld,9,2015,Sunday
20151250,NSW,9,2015,Sunday
20153093,Qld,9,2015,Thursday
20151087,NSW,9,2015,Thursday
20153139,Qld,9,2015,Thursday
20155037,WA,9,2015,Thursday
20155096,WA,9,2015,Thursday
20152161,Vic,9,2015,Thursday
20155106,WA,9,2015,Thursday
20152010,Vic,9,2015,Thursday
20155135,WA,9,2015,Thursday
20157026,NT,9,2015,Thursday
20153113,Qld,9,2015,Tuesday
20154074,SA,9,2015,Tuesday
20153019,Qld,9,2015,Tuesday
20151307,NSW,9,2015,Tuesday
20151050,NSW,9,2015,Tuesday
20152184,Vic,9,2015,Tuesday
20151178,NSW,9,2015,Tuesday
20154094,SA,9,2015,Tuesday
20151263,NSW,9,2015,Tuesday
20155043,WA,9,2015,Tuesday
20151106,NSW,9,2015,Tuesday
20154046,SA,9,2015,Wednesday
20153119,Qld,9,2015,Wednesday
20152137,Vic,9,2015,Wednesday
20151233,NSW,9,2015,Wednesday
20151166,NSW,9,2015,Wednesday
20153044,Qld,9,2015,Wednesday
20151317,NSW,9,2015,Wednesday
20152113,Vic,9,2015,Wednesday
20152119,Vic,9,2015,Wednesday
20153039,Qld,9,2015,Wednesday
20156002,Tas,9,2015,Wednesday
20152176,Vic,8,2015,Friday
20152117,Vic,8,2015,Friday
20151027,NSW,8,2015,Friday
20151071,NSW,8,2015,Friday
20151318,NSW,8,2015,Friday
20151208,NSW,8,2015,Friday
20151308,NSW,8,2015,Friday
20152181,Vic,8,2015,Friday
20154043,SA,8,2015,Friday
20151325,NSW,8,2015,Friday
20152218,Vic,8,2015,Friday
20151323,NSW,8,2015,Monday
20155108,WA,8,2015,Monday
20155027,WA,8,2015,Monday
20155094,WA,8,2015,Monday
20151003,NSW,8,2015,Monday
20155059,WA,8,2015,Monday
20156014,Tas,8,2015,Monday
20151077,NSW,8,2015,Monday
20153001,Qld,8,2015,Monday
20155119,WA,8,2015,Monday
20152068,Vic,8,2015,Monday
20153010,Qld,8,2015,Monday
20151274,NSW,8,2015,Monday
20157034,NT,8,2015,Monday
20152152,Vic,8,2015,Monday
20154024,SA,8,2015,Monday
20151217,NSW,8,2015,Monday
20152002,Vic,8,2015,Monday
20157014,NT,8,2015,Saturday
20155012,WA,8,2015,Saturday
20153072,Qld,8,2015,Saturday
20152040,Vic,8,2015,Saturday
20153145,Qld,8,2015,Saturday
20151277,NSW,8,2015,Saturday
20152028,Vic,8,2015,Saturday
20157033,NT,8,2015,Saturday
20151227,NSW,8,2015,Saturday
20153147,Qld,8,2015,Saturday
20151082,NSW,8,2015,Saturday
20152103,Vic,8,2015,Saturday
20152038,Vic,8,2015,Saturday
20151115,NSW,8,2015,Saturday
20153161,Qld,8,2015,Saturday
20151125,NSW,8,2015,Saturday
20153181,Qld,8,2015,Sunday
20154076,SA,8,2015,Sunday
20151243,NSW,8,2015,Sunday
20152076,Vic,8,2015,Sunday
20155020,WA,8,2015,Sunday
20151212,NSW,8,2015,Sunday
20151234,NSW,8,2015,Sunday
20151290,NSW,8,2015,Sunday
20154026,SA,8,2015,Sunday
20151175,NSW,8,2015,Sunday
20151152,NSW,8,2015,Sunday
20151075,NSW,8,2015,Sunday
20155051,WA,8,2015,Sunday
20151298,NSW,8,2015,Sunday
20154059,SA,8,2015,Sunday
20151204,NSW,8,2015,Sunday
20151063,NSW,8,2015,Sunday
20153068,Qld,8,2015,Sunday
20153212,Qld,8,2015,Sunday
20151182,NSW,8,2015,Sunday
20152079,Vic,8,2015,Sunday
20154009,SA,8,2015,Thursday
20151023,NSW,8,2015,Thursday
20151297,NSW,8,2015,Thursday
20152036,Vic,8,2015,Thursday
20152100,Vic,8,2015,Thursday
20157038,NT,8,2015,Thursday
20157025,NT,8,2015,Thursday
20155032,WA,8,2015,Thursday
20151244,NSW,8,2015,Thursday
20152086,Vic,8,2015,Thursday
20154005,SA,8,2015,Thursday
20152107,Vic,8,2015,Thursday
20151068,NSW,8,2015,Thursday
20155101,WA,8,2015,Tuesday
20153037,Qld,8,2015,Tuesday
20154010,SA,8,2015,Tuesday
20152209,Vic,8,2015,Tuesday
20151245,NSW,8,2015,Tuesday
20153216,Qld,8,2015,Tuesday
20155061,WA,8,2015,Tuesday
20151313,NSW,8,2015,Tuesday
20155041,WA,8,2015,Tuesday
20151186,NSW,8,2015,Tuesday
20154047,SA,8,2015,Tuesday
20151269,NSW,8,2015,Tuesday
20154095,SA,8,2015,Tuesday
20152222,Vic,8,2015,Tuesday
20153198,Qld,8,2015,Tuesday
20152229,Vic,8,2015,Tuesday
20152226,Vic,8,2015,Tuesday
20157027,NT,8,2015,Tuesday
20155028,WA,8,2015,Tuesday
20153207,Qld,8,2015,Tuesday
20155056,WA,8,2015,Tuesday
20152111,Vic,8,2015,Wednesday
20151146,NSW,8,2015,Wednesday
20153043,Qld,8,2015,Wednesday
20155062,WA,8,2015,Wednesday
20152033,Vic,8,2015,Wednesday
20153115,Qld,8,2015,Wednesday
20152075,Vic,8,2015,Wednesday
20153208,Qld,8,2015,Wednesday
20157020,NT,8,2015,Wednesday
20155074,WA,8,2015,Wednesday
20152175,Vic,8,2015,Wednesday
20154090,SA,7,2015,Friday
20153193,Qld,7,2015,Friday
20153120,Qld,7,2015,Friday
20153008,Qld,7,2015,Friday
20153048,Qld,7,2015,Friday
20151190,NSW,7,2015,Friday
20151144,NSW,7,2015,Friday
20151171,NSW,7,2015,Friday
20152190,Vic,7,2015,Friday
20152014,Vic,7,2015,Friday
20155113,WA,7,2015,Friday
20153203,Qld,7,2015,Friday
20153012,Qld,7,2015,Friday
20151083,NSW,7,2015,Friday
20151202,NSW,7,2015,Monday
20152164,Vic,7,2015,Monday
20155001,WA,7,2015,Monday
20156022,Tas,7,2015,Saturday
20153035,Qld,7,2015,Saturday
20151187,NSW,7,2015,Saturday
20152093,Vic,7,2015,Saturday
20153021,Qld,7,2015,Saturday
20152156,Vic,7,2015,Saturday
20153022,Qld,7,2015,Saturday
20154061,SA,7,2015,Saturday
20153027,Qld,7,2015,Saturday
20154018,SA,7,2015,Saturday
20153219,Qld,7,2015,Saturday
20152159,Vic,7,2015,Saturday
20157031,NT,7,2015,Saturday
20151102,NSW,7,2015,Saturday
20153096,Qld,7,2015,Saturday
20155019,WA,7,2015,Saturday
20151230,NSW,7,2015,Saturday
20152099,Vic,7,2015,Saturday
20152071,Vic,7,2015,Sunday
20153040,Qld,7,2015,Sunday
20151025,NSW,7,2015,Sunday
20151069,NSW,7,2015,Sunday
20151183,NSW,7,2015,Sunday
20153149,Qld,7,2015,Sunday
20151138,NSW,7,2015,Sunday
20152102,Vic,7,2015,Sunday
20157018,NT,7,2015,Thursday
20151161,NSW,7,2015,Thursday
20157002,NT,7,2015,Thursday
20151158,NSW,7,2015,Thursday
20158010,ACT,7,2015,Thursday
20156023,Tas,7,2015,Thursday
20153104,Qld,7,2015,Thursday
20152122,Vic,7,2015,Thursday
20152223,Vic,7,2015,Thursday
20156020,Tas,7,2015,Thursday
20152087,Vic,7,2015,Thursday
20153163,Qld,7,2015,Thursday
20151236,NSW,7,2015,Thursday
20152074,Vic,7,2015,Thursday
20153101,Qld,7,2015,Thursday
20153064,Qld,7,2015,Thursday
20151037,NSW,7,2015,Thursday
20151284,NSW,7,2015,Tuesday
20153192,Qld,7,2015,Tuesday
20151006,NSW,7,2015,Tuesday
20152013,Vic,7,2015,Tuesday
20151135,NSW,7,2015,Tuesday
20151112,NSW,7,2015,Tuesday
20154030,SA,7,2015,Tuesday
20151221,NSW,7,2015,Tuesday
20151038,NSW,7,2015,Tuesday
20155040,WA,7,2015,Tuesday
20153079,Qld,7,2015,Wednesday
20152147,Vic,7,2015,Wednesday
20151118,NSW,7,2015,Wednesday
20151283,NSW,7,2015,Wednesday
20156013,Tas,7,2015,Wednesday
20151270,NSW,7,2015,Wednesday
20151255,NSW,7,2015,Wednesday
20151305,NSW,7,2015,Wednesday
20152145,Vic,7,2015,Wednesday
20151196,NSW,7,2015,Wednesday
20156005,Tas,7,2015,Wednesday
20151165,NSW,7,2015,Wednesday
20151189,NSW,7,2015,Wednesday
20153080,Qld,7,2015,Wednesday
20158014,ACT,7,2015,Wednesday
20151053,NSW,7,2015,Wednesday
20153054,Qld,7,2015,Wednesday
20155093,WA,7,2015,Wednesday
20153214,Qld,6,2015,Friday
20151203,NSW,6,2015,Friday
20154035,SA,6,2015,Friday
20151143,NSW,6,2015,Friday
20153199,Qld,6,2015,Friday
20153160,Qld,6,2015,Friday
20151128,NSW,6,2015,Friday
20152029,Vic,6,2015,Friday
20151024,NSW,6,2015,Friday
20152066,Vic,6,2015,Friday
20156030,Tas,6,2015,Friday
20152198,Vic,6,2015,Friday
20157009,NT,6,2015,Friday
20152167,Vic,6,2015,Friday
20152055,Vic,6,2015,Friday
20151215,NSW,6,2015,Friday
20151164,NSW,6,2015,Monday
20155092,WA,6,2015,Monday
20151119,NSW,6,2015,Monday
20157001,NT,6,2015,Monday
20152026,Vic,6,2015,Monday
20151105,NSW,6,2015,Monday
20154092,SA,6,2015,Monday
20151148,NSW,6,2015,Monday
20155031,WA,6,2015,Monday
20153186,Qld,6,2015,Monday
20151090,NSW,6,2015,Monday
20157036,NT,6,2015,Monday
20154021,SA,6,2015,Monday
20151294,NSW,6,2015,Monday
20153095,Qld,6,2015,Saturday
20152019,Vic,6,2015,Saturday
20151074,NSW,6,2015,Saturday
20157040,NT,6,2015,Saturday
20151262,NSW,6,2015,Saturday
