Fatality Data ,Unnamed: 1,(Data current to December 2024),Unnamed: 3,Unnamed: 4,Unnamed: 11
Crash ID,State,Month,Year,Dayweek,Road User
20121053,NSW,3,2012,Friday,Driver
20125157,WA,3,2012,Friday,Passenger
20123070,Qld,3,2012,Friday,Pedestrian
20121159,NSW,3,2012,Friday,Driver
20123219,Qld,3,2012,Monday,Driver
20125091,WA,3,2012,Monday,Driver
20124063,SA,3,2012,Monday,Passenger
20121318,NSW,3,2012,Monday,Passenger
20122197,Vic,3,2012,Monday,Pedestrian
20122178,Vic,3,2012,Saturday,Driver
20121333,NSW,3,2012,Saturday,Driver
20125108,WA,3,2012,Saturday,Driver
20125005,WA,3,2012,Saturday,Motorcycle pillion passenger
20124004,SA,3,2012,Saturday,Driver
20127013,NT,3,2012,Saturday,Pedestrian
20121047,NSW,3,2012,Saturday,Motorcycle rider
20121177,NSW,3,2012,Saturday,Passenger
20121177,NSW,3,2012,Saturday,Passenger
20123062,Qld,3,2012,Saturday,Driver
20122098,Vic,3,2012,Saturday,Motorcycle rider
20125055,WA,3,2012,Saturday,Motorcycle rider
20122209,Vic,3,2012,Saturday,Motorcycle rider
20125168,WA,3,2012,Saturday,Motorcycle rider
20122110,Vic,3,2012,Saturday,Pedestrian
20125106,WA,3,2012,Saturday,Motorcycle rider
20123115,Qld,3,2012,Saturday,Motorcycle rider
20121025,NSW,3,2012,Saturday,Driver
20121147,NSW,3,2012,Saturday,Motorcycle rider
20121143,NSW,3,2012,Saturday,Motorcycle rider
20122041,Vic,3,2012,Saturday,Motorcycle rider
20125159,WA,3,2012,Saturday,Driver
20121256,NSW,3,2012,Saturday,Motorcycle rider
20125050,WA,3,2012,Saturday,Driver
20122169,Vic,3,2012,Sunday,Pedestrian
20121271,NSW,3,2012,Sunday,Passenger
20122221,Vic,3,2012,Sunday,Driver
20121069,NSW,3,2012,Sunday,Driver
20125016,WA,3,2012,Sunday,Motorcycle pillion passenger
20125008,WA,3,2012,Sunday,Driver
20123105,Qld,3,2012,Sunday,Driver
20121133,NSW,3,2012,Sunday,Motorcycle rider
20121320,NSW,3,2012,Sunday,Passenger
20121320,NSW,3,2012,Sunday,Driver
20121090,NSW,3,2012,Sunday,Driver
20123128,Qld,3,2012,Sunday,Motorcycle rider
20123047,Qld,3,2012,Sunday,Motorcycle rider
20122166,Vic,3,2012,Sunday,Motorcycle rider
20123061,Qld,3,2012,Sunday,Motorcycle rider
20125058,WA,3,2012,Sunday,Driver
20122077,Vic,3,2012,Sunday,Driver
20125150,WA,3,2012,Thursday,Driver
20123055,Qld,3,2012,Thursday,Driver
20123077,Qld,3,2012,Thursday,Passenger
20121103,NSW,3,2012,Thursday,Driver
20121103,NSW,3,2012,Thursday,Passenger
20126023,Tas,3,2012,Thursday,Driver
20123109,Qld,3,2012,Thursday,Driver
20123216,Qld,3,2012,Thursday,Pedestrian
20125030,WA,3,2012,Thursday,Pedal cyclist
20122002,Vic,3,2012,Thursday,Pedestrian
20122076,Vic,3,2012,Tuesday,Driver
20121042,NSW,3,2012,Tuesday,Driver
20124043,SA,3,2012,Tuesday,Motorcycle rider
20124043,SA,3,2012,Tuesday,Motorcycle pillion passenger
20122006,Vic,3,2012,Tuesday,Driver
20122022,Vic,3,2012,Wednesday,Driver
20122022,Vic,3,2012,Wednesday,Passenger
20125057,WA,3,2012,Wednesday,Motorcycle rider
20122114,Vic,3,2012,Wednesday,Driver
20122175,Vic,3,2012,Wednesday,Pedestrian
20122091,Vic,3,2012,Wednesday,Pedestrian
20125072,WA,3,2012,Wednesday,Pedestrian
20124083,SA,3,2012,Wednesday,Driver
20121168,NSW,3,2012,Wednesday,Driver
20121313,NSW,3,2012,Wednesday,Passenger
20121313,NSW,3,2012,Wednesday,Passenger
20121064,NSW,3,2012,Wednesday,Motorcycle rider
20121074,NSW,3,2012,Wednesday,Driver
20124064,SA,3,2012,Wednesday,Driver
20122063,Vic,3,2012,Wednesday,Driver
20122063,Vic,3,2012,Wednesday,Driver
20122042,Vic,3,2012,Wednesday,Motorcycle rider
20123163,Qld,3,2012,Wednesday,Driver
20124073,SA,3,2012,Wednesday,Driver
20121052,NSW,3,2012,Wednesday,Passenger
20122036,Vic,2,2012,Friday,Driver
20122061,Vic,2,2012,Friday,Driver
20125127,WA,2,2012,Friday,Driver
20122233,Vic,2,2012,Friday,Pedal cyclist
20121207,NSW,2,2012,Friday,Pedestrian
20123167,Qld,2,2012,Friday,Driver
20127006,NT,2,2012,Friday,Passenger
20123146,Qld,2,2012,Friday,Driver
20122181,Vic,2,2012,Friday,Motorcycle rider
20123063,Qld,2,2012,Friday,Motorcycle rider
20121257,NSW,2,2012,Friday,Driver
20125032,WA,2,2012,Friday,Pedal cyclist
20123187,Qld,2,2012,Friday,Passenger
20121082,NSW,2,2012,Monday,Driver
20126012,Tas,2,2012,Monday,Passenger
20124031,SA,2,2012,Monday,Driver
20121294,NSW,2,2012,Monday,Driver
20122217,Vic,2,2012,Monday,Driver
20121281,NSW,2,2012,Monday,Motorcycle rider
20122258,Vic,2,2012,Monday,Passenger
20124054,SA,2,2012,Monday,Pedestrian
20125121,WA,2,2012,Monday,Motorcycle rider
20122105,Vic,2,2012,Monday,Pedestrian
20121057,NSW,2,2012,Monday,Passenger
20122198,Vic,2,2012,Monday,Driver
20122141,Vic,2,2012,Monday,Pedestrian
20125010,WA,2,2012,Monday,Passenger
20125151,WA,2,2012,Saturday,Driver
20125074,WA,2,2012,Saturday,Pedestrian
20124007,SA,2,2012,Saturday,Driver
20124080,SA,2,2012,Saturday,Passenger
20122132,Vic,2,2012,Saturday,Driver
20123036,Qld,2,2012,Saturday,Pedal cyclist
20121249,NSW,2,2012,Saturday,Driver
20124003,SA,2,2012,Saturday,Motorcycle rider
20127030,NT,2,2012,Saturday,Driver
20122173,Vic,2,2012,Saturday,Motorcycle pillion passenger
20125097,WA,2,2012,Saturday,Motorcycle rider
20121193,NSW,2,2012,Saturday,Motorcycle rider
20123170,Qld,2,2012,Saturday,Pedestrian
20125096,WA,2,2012,Saturday,Passenger
20121014,NSW,2,2012,Saturday,Pedestrian
20124048,SA,2,2012,Saturday,Driver
20125145,WA,2,2012,Saturday,Pedestrian
20125036,WA,2,2012,Saturday,Driver
20123017,Qld,2,2012,Saturday,Driver
20121204,NSW,2,2012,Sunday,Pedestrian
20123182,Qld,2,2012,Sunday,Driver
20122065,Vic,2,2012,Sunday,Driver
20121326,NSW,2,2012,Sunday,Driver
20125065,WA,2,2012,Sunday,Motorcycle rider
20122204,Vic,2,2012,Sunday,Driver
20123118,Qld,2,2012,Sunday,Motorcycle rider
20125146,WA,2,2012,Sunday,Pedestrian
20126017,Tas,2,2012,Sunday,Motorcycle rider
20121138,NSW,2,2012,Sunday,Passenger
20125122,WA,2,2012,Sunday,Motorcycle rider
20122113,Vic,2,2012,Sunday,Motorcycle rider
20121226,NSW,2,2012,Sunday,Driver
20125080,WA,2,2012,Sunday,Motorcycle rider
20123074,Qld,2,2012,Sunday,Passenger
20125056,WA,2,2012,Thursday,Driver
20122202,Vic,2,2012,Thursday,Motorcycle rider
20122164,Vic,2,2012,Thursday,Motorcycle rider
20124023,SA,2,2012,Thursday,Driver
20123185,Qld,2,2012,Thursday,Driver
20124056,SA,2,2012,Thursday,Other/-9
20121086,NSW,2,2012,Thursday,Driver
20121005,NSW,2,2012,Thursday,Driver
20125134,WA,2,2012,Thursday,Passenger
20121264,NSW,2,2012,Thursday,Driver
20123068,Qld,2,2012,Tuesday,Driver
20122073,Vic,2,2012,Tuesday,Driver
20121272,NSW,2,2012,Tuesday,Pedestrian
20121040,NSW,2,2012,Tuesday,Pedestrian
20121162,NSW,2,2012,Tuesday,Motorcycle rider
20123107,Qld,2,2012,Tuesday,Driver
20121051,NSW,2,2012,Wednesday,Passenger
20123125,Qld,2,2012,Wednesday,Driver
20121121,NSW,2,2012,Wednesday,Driver
20125116,WA,2,2012,Wednesday,Motorcycle rider
20122101,Vic,2,2012,Wednesday,Pedal cyclist
20123038,Qld,2,2012,Wednesday,Driver
20122138,Vic,2,2012,Wednesday,Driver
20121115,NSW,2,2012,Wednesday,Pedestrian
20121115,NSW,2,2012,Wednesday,Pedestrian
20126020,Tas,2,2012,Wednesday,Pedestrian
20121176,NSW,2,2012,Wednesday,Passenger
20121176,NSW,2,2012,Wednesday,Passenger
20123221,Qld,2,2012,Wednesday,Pedestrian
20123158,Qld,2,2012,Wednesday,Driver
20125003,WA,2,2012,Wednesday,Motorcycle rider
20122121,Vic,2,2012,Wednesday,Driver
20124019,SA,2,2012,Wednesday,Driver
20123135,Qld,1,2012,Friday,Driver
20124032,SA,1,2012,Friday,Driver
20121274,NSW,1,2012,Friday,Driver
20121129,NSW,1,2012,Friday,Driver
20121179,NSW,1,2012,Friday,Motorcycle rider
20123235,Qld,1,2012,Friday,Motorcycle rider
20122211,Vic,1,2012,Friday,Pedestrian
20121188,NSW,1,2012,Friday,Driver
20122108,Vic,1,2012,Friday,Driver
20122018,Vic,1,2012,Friday,Passenger
20122192,Vic,1,2012,Friday,Passenger
20121023,NSW,1,2012,Friday,Motorcycle rider
20127034,NT,1,2012,Friday,Pedestrian
20127034,NT,1,2012,Friday,Pedestrian
20122026,Vic,1,2012,Monday,Pedestrian
20122179,Vic,1,2012,Monday,Driver
20121089,NSW,1,2012,Monday,Driver
20121089,NSW,1,2012,Monday,Passenger
20123184,Qld,1,2012,Monday,Driver
20123139,Qld,1,2012,Monday,Motorcycle rider
20123210,Qld,1,2012,Monday,Driver
20126013,Tas,1,2012,Monday,Driver
20121215,NSW,1,2012,Monday,Motorcycle rider
20123046,Qld,1,2012,Monday,Passenger
20123092,Qld,1,2012,Monday,Passenger
20125078,WA,1,2012,Monday,Driver
20122218,Vic,1,2012,Monday,Driver
20123241,Qld,1,2012,Monday,Motorcycle rider
20122094,Vic,1,2012,Monday,Pedal cyclist
20121189,NSW,1,2012,Monday,Passenger
20121149,NSW,1,2012,Monday,Driver
20122016,Vic,1,2012,Monday,Driver
20125033,WA,1,2012,Saturday,Driver
20123040,Qld,1,2012,Saturday,Driver
20123225,Qld,1,2012,Saturday,Passenger
20123225,Qld,1,2012,Saturday,Passenger
20122146,Vic,1,2012,Saturday,Driver
20122146,Vic,1,2012,Saturday,Driver
20121285,NSW,1,2012,Saturday,Driver
20122035,Vic,1,2012,Saturday,Driver
20123213,Qld,1,2012,Saturday,Driver
20122012,Vic,1,2012,Saturday,Passenger
20124027,SA,1,2012,Saturday,Driver
20121124,NSW,1,2012,Saturday,Motorcycle rider
20121160,NSW,1,2012,Saturday,Motorcycle rider
20121245,NSW,1,2012,Sunday,Driver
20121253,NSW,1,2012,Sunday,Driver
20121253,NSW,1,2012,Sunday,Pedestrian
20122052,Vic,1,2012,Sunday,Passenger
20122040,Vic,1,2012,Sunday,Motorcycle rider
20124036,SA,1,2012,Sunday,Passenger
20121273,NSW,1,2012,Sunday,Pedestrian
20121273,NSW,1,2012,Sunday,Pedestrian
20121083,NSW,1,2012,Sunday,Motorcycle rider
20122136,Vic,1,2012,Sunday,Motorcycle rider
20122184,Vic,1,2012,Sunday,Passenger
20124047,SA,1,2012,Sunday,Passenger
20124039,SA,1,2012,Sunday,Motorcycle rider
20125111,WA,1,2012,Sunday,Passenger
20125021,WA,1,2012,Sunday,Passenger
20122019,Vic,1,2012,Sunday,Passenger
20122231,Vic,1,2012,Thursday,Driver
20122030,Vic,1,2012,Thursday,Driver
20123112,Qld,1,2012,Thursday,Driver
20123127,Qld,1,2012,Thursday,Motorcycle rider
20121105,NSW,1,2012,Thursday,Driver
20121080,NSW,1,2012,Thursday,Motorcycle rider
20123053,Qld,1,2012,Thursday,Motorcycle rider
20122044,Vic,1,2012,Thursday,Driver
20125136,WA,1,2012,Thursday,Pedestrian
20123152,Qld,1,2012,Thursday,Pedestrian
20122152,Vic,1,2012,Thursday,Passenger
20125035,WA,1,2012,Thursday,Passenger
20123239,Qld,1,2012,Tuesday,Driver
20122259,Vic,1,2012,Tuesday,Passenger
20121266,NSW,1,2012,Tuesday,Driver
20123154,Qld,1,2012,Tuesday,Passenger
20125125,WA,1,2012,Tuesday,Motorcycle rider
20122025,Vic,1,2012,Tuesday,Driver
20121136,NSW,1,2012,Tuesday,Passenger
20121136,NSW,1,2012,Tuesday,Driver
20121136,NSW,1,2012,Tuesday,Passenger
20121288,NSW,1,2012,Tuesday,Motorcycle rider
20123094,Qld,1,2012,Tuesday,Driver
20121260,NSW,1,2012,Tuesday,Passenger
20126014,Tas,1,2012,Tuesday,Driver
20121012,NSW,1,2012,Tuesday,Passenger
20122014,Vic,1,2012,Tuesday,Passenger
20121167,NSW,1,2012,Tuesday,Motorcycle rider
20122128,Vic,1,2012,Tuesday,Pedestrian
20127016,NT,1,2012,Tuesday,Pedestrian
20122068,Vic,1,2012,Tuesday,Pedal cyclist
20125066,WA,1,2012,Wednesday,Pedestrian
20121034,NSW,1,2012,Wednesday,Passenger
20123142,Qld,1,2012,Wednesday,Driver
20123083,Qld,1,2012,Wednesday,Driver
20122225,Vic,1,2012,Wednesday,Passenger
20123240,Qld,1,2012,Wednesday,Driver
20121306,NSW,1,2012,Wednesday,Passenger
20122208,Vic,1,2012,Wednesday,Passenger
20122208,Vic,1,2012,Wednesday,Driver
20124045,SA,1,2012,Wednesday,Driver
20123238,Qld,1,2012,Wednesday,Passenger
20123108,Qld,1,2012,Wednesday,Driver
20123101,Qld,1,2012,Wednesday,Pedestrian
20121169,NSW,1,2012,Wednesday,Passenger
20125160,WA,1,2012,Wednesday,Driver
20113198,Qld,12,2011,Friday,Driver
20111318,NSW,12,2011,Friday,Passenger
20115132,WA,12,2011,Friday,Driver
20115132,WA,12,2011,Friday,Passenger
20113210,Qld,12,2011,Friday,Motorcycle rider
20112001,Vic,12,2011,Friday,Pedestrian
20115153,WA,12,2011,Friday,Driver
20116005,Tas,12,2011,Friday,Motorcycle rider
20111235,NSW,12,2011,Friday,Driver
20113139,Qld,12,2011,Friday,Passenger
20113139,Qld,12,2011,Friday,Passenger
20113139,Qld,12,2011,Friday,Driver
20114064,SA,12,2011,Friday,Driver
20115158,WA,12,2011,Friday,Driver
20111135,NSW,12,2011,Friday,Driver
20113164,Qld,12,2011,Friday,Pedestrian
20111051,NSW,12,2011,Friday,Passenger
20113005,Qld,12,2011,Friday,Driver
20112021,Vic,12,2011,Friday,Pedestrian
20116011,Tas,12,2011,Friday,Pedestrian
20111005,NSW,12,2011,Friday,Motorcycle rider
20112080,Vic,12,2011,Monday,Pedestrian
20111006,NSW,12,2011,Monday,Passenger
20111068,NSW,12,2011,Monday,Passenger
20111125,NSW,12,2011,Monday,Motorcycle rider
20115060,WA,12,2011,Monday,Driver
20113215,Qld,12,2011,Monday,Driver
20114049,SA,12,2011,Monday,Pedestrian
20112205,Vic,12,2011,Saturday,Passenger
20111128,NSW,12,2011,Saturday,Driver
20112068,Vic,12,2011,Saturday,Driver
20112068,Vic,12,2011,Saturday,Driver
20111222,NSW,12,2011,Saturday,Driver
20111018,NSW,12,2011,Saturday,Motorcycle rider
20114005,SA,12,2011,Saturday,Motorcycle rider
20115130,WA,12,2011,Saturday,Driver
20115048,WA,12,2011,Saturday,Passenger
20111306,NSW,12,2011,Saturday,Driver
20111270,NSW,12,2011,Saturday,Driver
20112148,Vic,12,2011,Saturday,Driver
20111181,NSW,12,2011,Saturday,Driver
20111127,NSW,12,2011,Saturday,Passenger
20113224,Qld,12,2011,Saturday,Driver
20112123,Vic,12,2011,Saturday,Motorcycle rider
20115025,WA,12,2011,Saturday,Driver
20112216,Vic,12,2011,Saturday,Pedestrian
20113053,Qld,12,2011,Saturday,Passenger
20113053,Qld,12,2011,Saturday,Driver
20112196,Vic,12,2011,Saturday,Driver
20112082,Vic,12,2011,Saturday,Driver
20113188,Qld,12,2011,Saturday,Driver
20111137,NSW,12,2011,Sunday,Pedestrian
20112071,Vic,12,2011,Sunday,Passenger
20111105,NSW,12,2011,Sunday,Driver
20111105,NSW,12,2011,Sunday,Passenger
20117030,NT,12,2011,Sunday,Pedestrian
20114071,SA,12,2011,Sunday,Driver
20113203,Qld,12,2011,Sunday,Passenger
20115032,WA,12,2011,Sunday,Pedestrian
20112120,Vic,12,2011,Sunday,Motorcycle rider
20111124,NSW,12,2011,Sunday,Passenger
20111264,NSW,12,2011,Sunday,Driver
20111196,NSW,12,2011,Sunday,Driver
20111075,NSW,12,2011,Sunday,Passenger
20117022,NT,12,2011,Sunday,Driver
20117022,NT,12,2011,Sunday,Passenger
20113206,Qld,12,2011,Sunday,Motorcycle pillion passenger
20113028,Qld,12,2011,Sunday,Driver
20111241,NSW,12,2011,Sunday,Pedal cyclist
20112141,Vic,12,2011,Sunday,Motorcycle rider
20111159,NSW,12,2011,Sunday,Passenger
20113108,Qld,12,2011,Sunday,Passenger
20112088,Vic,12,2011,Sunday,Passenger
20112088,Vic,12,2011,Sunday,Passenger
20111315,NSW,12,2011,Sunday,Passenger
20111112,NSW,12,2011,Sunday,Passenger
20114032,SA,12,2011,Sunday,Pedal cyclist
20113021,Qld,12,2011,Sunday,Passenger
20112013,Vic,12,2011,Thursday,Passenger
20111255,NSW,12,2011,Thursday,Driver
20117033,NT,12,2011,Thursday,Passenger
20112228,Vic,12,2011,Thursday,Motorcycle rider
20115027,WA,12,2011,Thursday,Driver
20115027,WA,12,2011,Thursday,Passenger
20112213,Vic,12,2011,Thursday,Driver
20111252,NSW,12,2011,Thursday,Driver
20113161,Qld,12,2011,Thursday,Motorcycle rider
20111194,NSW,12,2011,Thursday,Passenger
20111249,NSW,12,2011,Thursday,Driver
20111014,NSW,12,2011,Thursday,Motorcycle rider
20117038,NT,12,2011,Thursday,Passenger
20111050,NSW,12,2011,Thursday,Pedestrian
20114068,SA,12,2011,Thursday,Driver
20112019,Vic,12,2011,Thursday,Driver
20111037,NSW,12,2011,Tuesday,Pedestrian
20115108,WA,12,2011,Tuesday,Passenger
20115108,WA,12,2011,Tuesday,Driver
20111066,NSW,12,2011,Tuesday,Driver
20113017,Qld,12,2011,Tuesday,Motorcycle rider
20115118,WA,12,2011,Tuesday,Driver
20112175,Vic,12,2011,Tuesday,Pedestrian
20111174,NSW,12,2011,Tuesday,Passenger
20113142,Qld,12,2011,Tuesday,Passenger
20113142,Qld,12,2011,Tuesday,Passenger
20113142,Qld,12,2011,Tuesday,Driver
20112012,Vic,12,2011,Tuesday,Pedal cyclist
20112012,Vic,12,2011,Tuesday,Pedal cyclist
20112043,Vic,12,2011,Tuesday,Motorcycle rider
20111311,NSW,12,2011,Tuesday,Driver
20113105,Qld,12,2011,Wednesday,Passenger
20111322,NSW,12,2011,Wednesday,Pedestrian
20111228,NSW,12,2011,Wednesday,Driver
20113186,Qld,12,2011,Wednesday,Motorcycle rider
20113061,Qld,12,2011,Wednesday,Driver
20112259,Vic,12,2011,Wednesday,Pedal cyclist
20114060,SA,12,2011,Wednesday,Passenger
20117009,NT,12,2011,Wednesday,Driver
20112072,Vic,12,2011,Wednesday,Pedestrian
20111162,NSW,12,2011,Wednesday,Passenger
20111162,NSW,12,2011,Wednesday,Passenger
20112090,Vic,12,2011,Wednesday,Passenger
20115117,WA,12,2011,Wednesday,Pedestrian
20111035,NSW,11,2011,Friday,Driver
20111035,NSW,11,2011,Friday,Driver
20111035,NSW,11,2011,Friday,Passenger
20114084,SA,11,2011,Friday,Driver
20114084,SA,11,2011,Friday,Passenger
20111248,NSW,11,2011,Friday,Driver
20113151,Qld,11,2011,Friday,Driver
20111032,NSW,11,2011,Friday,Driver
20111032,NSW,11,2011,Friday,Passenger
20114012,SA,11,2011,Friday,Motorcycle rider
20115162,WA,11,2011,Friday,Motorcycle rider
20112055,Vic,11,2011,Friday,Motorcycle rider
20111170,NSW,11,2011,Friday,Driver
20115046,WA,11,2011,Friday,Driver
20112034,Vic,11,2011,Friday,Motorcycle rider
20112034,Vic,11,2011,Friday,Motorcycle pillion passenger
20111036,NSW,11,2011,Friday,Passenger
20113106,Qld,11,2011,Friday,Passenger
20113106,Qld,11,2011,Friday,Driver
20113106,Qld,11,2011,Friday,Passenger
20115077,WA,11,2011,Friday,Motorcycle rider
20117032,NT,11,2011,Friday,Passenger
20117032,NT,11,2011,Friday,Passenger
20117032,NT,11,2011,Friday,Driver
20115121,WA,11,2011,Monday,Passenger
20113013,Qld,11,2011,Monday,Driver
20112102,Vic,11,2011,Monday,Driver
20113097,Qld,11,2011,Monday,Driver
20111202,NSW,11,2011,Monday,Driver
20112062,Vic,11,2011,Monday,Driver
20111074,NSW,11,2011,Monday,Motorcycle rider
20111169,NSW,11,2011,Monday,Pedestrian
20115068,WA,11,2011,Monday,Driver
20113103,Qld,11,2011,Monday,Driver
20111120,NSW,11,2011,Monday,Driver
20111052,NSW,11,2011,Monday,Pedestrian
20111121,NSW,11,2011,Monday,Driver
20112024,Vic,11,2011,Monday,Driver
20112079,Vic,11,2011,Saturday,Driver
20117017,NT,11,2011,Saturday,Pedestrian
20112142,Vic,11,2011,Saturday,Driver
20114086,SA,11,2011,Saturday,Driver
20113079,Qld,11,2011,Saturday,Passenger
20113079,Qld,11,2011,Saturday,Passenger
20112190,Vic,11,2011,Saturday,Driver
20112248,Vic,11,2011,Saturday,Driver
20113220,Qld,11,2011,Saturday,Driver
20113174,Qld,11,2011,Saturday,Driver
20113174,Qld,11,2011,Saturday,Passenger
20113174,Qld,11,2011,Saturday,Passenger
20112135,Vic,11,2011,Saturday,Passenger
20112135,Vic,11,2011,Saturday,Driver
20112135,Vic,11,2011,Saturday,Passenger
20112135,Vic,11,2011,Saturday,Passenger
20112135,Vic,11,2011,Saturday,Passenger
20112135,Vic,11,2011,Saturday,Driver
20113134,Qld,11,2011,Saturday,Driver
20113003,Qld,11,2011,Saturday,Motorcycle rider
20111158,NSW,11,2011,Saturday,Driver
20113070,Qld,11,2011,Saturday,Motorcycle rider
20113093,Qld,11,2011,Saturday,Driver
20113093,Qld,11,2011,Saturday,Driver
20111284,NSW,11,2011,Saturday,Motorcycle rider
20111001,NSW,11,2011,Saturday,Driver
20115097,WA,11,2011,Saturday,Motorcycle rider
20113159,Qld,11,2011,Saturday,Driver
20113223,Qld,11,2011,Saturday,Driver
20113141,Qld,11,2011,Saturday,Driver
20115052,WA,11,2011,Saturday,Driver
20115133,WA,11,2011,Saturday,Driver
20111203,NSW,11,2011,Sunday,Motorcycle rider
20116001,Tas,11,2011,Sunday,Driver
20116001,Tas,11,2011,Sunday,Passenger
20114094,SA,11,2011,Sunday,Passenger
20113049,Qld,11,2011,Sunday,Driver
20116008,Tas,11,2011,Sunday,Driver
20111290,NSW,11,2011,Sunday,Driver
20113073,Qld,11,2011,Sunday,Motorcycle rider
20111266,NSW,11,2011,Sunday,Driver
20115134,WA,11,2011,Sunday,Motorcycle rider
20111123,NSW,11,2011,Sunday,Driver
20113034,Qld,11,2011,Sunday,Driver
20111048,NSW,11,2011,Sunday,Motorcycle rider
20111335,NSW,11,2011,Sunday,Pedestrian
20115142,WA,11,2011,Sunday,Motorcycle rider
20115104,WA,11,2011,Sunday,Motorcycle rider
20112236,Vic,11,2011,Sunday,Pedestrian
20113135,Qld,11,2011,Sunday,Driver
20111263,NSW,11,2011,Sunday,Pedestrian
20112028,Vic,11,2011,Thursday,Driver
20117020,NT,11,2011,Thursday,Driver
20115131,WA,11,2011,Thursday,Passenger
20115091,WA,11,2011,Thursday,Pedestrian
20111211,NSW,11,2011,Thursday,Driver
20113030,Qld,11,2011,Thursday,Motorcycle rider
20112074,Vic,11,2011,Thursday,Driver
20115001,WA,11,2011,Thursday,Driver
20112242,Vic,11,2011,Thursday,Motorcycle rider
20112242,Vic,11,2011,Thursday,Motorcycle pillion passenger
20111259,NSW,11,2011,Thursday,Passenger
20115051,WA,11,2011,Thursday,Driver
20112125,Vic,11,2011,Thursday,Driver
20112185,Vic,11,2011,Thursday,Driver
20111305,NSW,11,2011,Tuesday,Driver
20111182,NSW,11,2011,Tuesday,Motorcycle rider
20111069,NSW,11,2011,Tuesday,Driver
20111022,NSW,11,2011,Tuesday,Driver
20113090,Qld,11,2011,Tuesday,Driver
20112103,Vic,11,2011,Tuesday,Driver
20111232,NSW,11,2011,Tuesday,Driver
20115023,WA,11,2011,Tuesday,Driver
20112040,Vic,11,2011,Tuesday,Driver
20112183,Vic,11,2011,Tuesday,Motorcycle rider
20111180,NSW,11,2011,Tuesday,Passenger
20114043,SA,11,2011,Tuesday,Driver
20115090,WA,11,2011,Tuesday,Driver
20113089,Qld,11,2011,Tuesday,Passenger
20113089,Qld,11,2011,Tuesday,Passenger
20115160,WA,11,2011,Tuesday,Pedestrian
20112007,Vic,11,2011,Tuesday,Driver
20111045,NSW,11,2011,Tuesday,Driver
20111086,NSW,11,2011,Wednesday,Passenger
20112112,Vic,11,2011,Wednesday,Driver
20117010,NT,11,2011,Wednesday,Passenger
20113039,Qld,11,2011,Wednesday,Driver
20113211,Qld,11,2011,Wednesday,Pedestrian
20113039,Qld,11,2011,Wednesday,Passenger
20111053,NSW,11,2011,Wednesday,Driver
20111188,NSW,11,2011,Wednesday,Pedestrian
20111081,NSW,11,2011,Wednesday,Passenger
20111078,NSW,11,2011,Wednesday,Driver
20111117,NSW,11,2011,Wednesday,Passenger
20112186,Vic,11,2011,Wednesday,Motorcycle rider
20113080,Qld,11,2011,Wednesday,Pedestrian
20112203,Vic,11,2011,Wednesday,Pedestrian
20112199,Vic,10,2011,Friday,Passenger
20113185,Qld,10,2011,Friday,Driver
20115021,WA,10,2011,Friday,Driver
20113179,Qld,10,2011,Friday,Driver
20111319,NSW,10,2011,Friday,Driver
20111191,NSW,10,2011,Friday,Driver
20111191,NSW,10,2011,Friday,Driver
20115151,WA,10,2011,Friday,Driver
20115112,WA,10,2011,Friday,Motorcycle rider
20115143,WA,10,2011,Friday,Driver
20115137,WA,10,2011,Friday,Motorcycle rider
20112168,Vic,10,2011,Monday,Passenger
20113119,Qld,10,2011,Monday,Driver
20117035,NT,10,2011,Monday,Driver
20111106,NSW,10,2011,Monday,Pedestrian
20113145,Qld,10,2011,Monday,Driver
20113136,Qld,10,2011,Monday,Driver
20114034,SA,10,2011,Monday,Motorcycle rider
20111320,NSW,10,2011,Monday,Driver
20112033,Vic,10,2011,Monday,Driver
20112231,Vic,10,2011,Monday,Driver
20113121,Qld,10,2011,Monday,Passenger
20112255,Vic,10,2011,Monday,Passenger
20115019,WA,10,2011,Monday,Driver
20115038,WA,10,2011,Saturday,Driver
20112025,Vic,10,2011,Saturday,Pedestrian
20112191,Vic,10,2011,Saturday,Motorcycle rider
20112073,Vic,10,2011,Saturday,Passenger
20115005,WA,10,2011,Saturday,Driver
20113042,Qld,10,2011,Saturday,Driver
20112136,Vic,10,2011,Saturday,Driver
20111205,NSW,10,2011,Saturday,Driver
20111205,NSW,10,2011,Saturday,Passenger
20115150,WA,10,2011,Saturday,Passenger
20114074,SA,10,2011,Saturday,Pedestrian
20113115,Qld,10,2011,Saturday,Motorcycle rider
20117002,NT,10,2011,Saturday,Driver
20111133,NSW,10,2011,Saturday,Driver
20117013,NT,10,2011,Saturday,Driver
20113041,Qld,10,2011,Saturday,Driver
20115129,WA,10,2011,Saturday,Motorcycle rider
20115070,WA,10,2011,Saturday,Passenger
20117019,NT,10,2011,Saturday,Pedestrian
20113138,Qld,10,2011,Sunday,Motorcycle rider
20114051,SA,10,2011,Sunday,Passenger
20114051,SA,10,2011,Sunday,Passenger
20112036,Vic,10,2011,Sunday,Passenger
20111210,NSW,10,2011,Sunday,Driver
20111276,NSW,10,2011,Sunday,Driver
20113126,Qld,10,2011,Sunday,Passenger
20113126,Qld,10,2011,Sunday,Passenger
20113182,Qld,10,2011,Sunday,Motorcycle rider
