antecedents,consequents,support,confidence,lift
frozenset({'S_Night'}),"frozenset({'M_Unknown', 'I_No'})",0.31648908112670116,0.736587960878995,1.0268826278809677
"frozenset({'O_No', 'M_Unknown', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.22286106129338537,0.7365760111576011,1.0435178492608645
"frozenset({'P_No', 'R_Weekend', 'M_Unknown'})","frozenset({'L_Male', 'G_No'})",0.24367900974083062,0.7365539965986395,1.043486660917948
"frozenset({'F_Single', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",frozenset({'L_Male'}),0.3027745542778774,0.7365269461077845,1.025842031957049
"frozenset({'L_Male', 'G_No', 'R_Weekend'})","frozenset({'M_Unknown', 'I_No', 'O_No'})",0.223036888560678,0.7365151251233815,1.0614103946855997
"frozenset({'M_Unknown', 'R_Weekend'})","frozenset({'L_Male', 'G_No'})",0.2446812251643985,0.7364911352209579,1.0433976042983375
"frozenset({'M_Unknown', 'I_No', 'O_No', 'R_Weekend'})","frozenset({'L_Male', 'G_No'})",0.223036888560678,0.7364723641430562,1.043371011041778
"frozenset({'P_No', 'O_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.22504131940781377,0.7364635479601819,1.0433585210284566
"frozenset({'L_Male', 'F_Single'})","frozenset({'I_No', 'G_No', 'O_No', 'N_Undetermined'})",0.30537679783380806,0.7364627061866599,1.06728449360836
"frozenset({'P_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.24684390055209762,0.7364141838019304,1.043288586114111
frozenset({'L_Female'}),"frozenset({'P_No', 'I_No', 'M_Unknown', 'N_Undetermined'})",0.20724759995780145,0.7364113457453455,1.0319738543284658
"frozenset({'H_No', 'I_No', 'F_Single'})","frozenset({'P_No', 'L_Male'})",0.2464922460175124,0.7364080474864737,1.0317912715004363
"frozenset({'F_Single', 'P_No', 'O_No', 'I_No', 'N_Undetermined'})",frozenset({'L_Male'}),0.3069944086929001,0.7363981442429355,1.0256626354428346
"frozenset({'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.2478988641558533,0.7363940248615899,1.0432600266528351
"frozenset({'R_Weekend', 'I_No', 'O_No', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.2260259521046524,0.736380821446984,1.0432413211850984
"frozenset({'F_Single', 'P_No', 'O_No', 'M_Unknown', 'I_No'})",frozenset({'L_Male'}),0.3017547561275803,0.7363768986527075,1.025633044374151
"frozenset({'P_No', 'R_Weekend', 'L_Male'})","frozenset({'M_Unknown', 'I_No', 'O_No', 'N_Undetermined'})",0.22428526215845554,0.7363195566843685,1.0623668400230035
"frozenset({'H_No', 'F_Single'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.25610999753841823,0.7362887327503411,1.0493844226649016
"frozenset({'O_No', 'L_Female'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.20009143017899217,0.7362836438923395,1.0306267618993603
"frozenset({'F_Single', 'P_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",frozenset({'L_Male'}),0.30140310159299505,0.736276952151877,1.025493837896994
"frozenset({'G_No', 'I_No', 'F_Single', 'M_Unknown'})","frozenset({'L_Male', 'N_Undetermined'})",0.30961423497556,0.7362237645288068,1.2723954778112117
frozenset({'S_Night'}),"frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.31633083658613775,0.7362196668985554,1.0316289872668878
"frozenset({'O_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.3066779196117734,0.7361357305646998,1.0262521703141665
"frozenset({'G_No', 'F_Single'})","frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.4040334775116925,0.7361053272255501,1.0665219947171227
"frozenset({'F_Single', 'S_Night'})","frozenset({'P_No', 'I_No', 'O_No', 'L_Male'})",0.21255758343003833,0.7361018084393839,1.18988899082485
"frozenset({'G_No', 'O_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.30214157611562403,0.7360575687483938,1.0273015500612552
"frozenset({'P_No', 'R_Weekday', 'I_No', 'S_Day'})","frozenset({'M_Unknown', 'G_No', 'O_No', 'N_Undetermined'})",0.25243520765200267,0.7360299395057931,0.968712349974602
frozenset({'F_Single'}),"frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.4093610437106586,0.736026808295397,1.066408230880736
"frozenset({'P_No', 'R_Weekend', 'M_Unknown'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.243503182473538,0.7360225340136055,1.2929898254668664
"frozenset({'M_Unknown', 'F_Single', 'O_No'})","frozenset({'L_Male', 'G_No'})",0.3159088511446355,0.7360206464298882,1.042731056048162
"frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'R_Weekend'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.22192917677673454,0.7360195929791825,1.2929846588756146
"frozenset({'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.32128916552378944,0.7360132114230475,1.0427205227668304
"frozenset({'F_Single', 'P_No', 'G_No', 'M_Unknown', 'I_No'})","frozenset({'L_Male', 'N_Undetermined'})",0.30824278229067764,0.7359781696053737,1.2719710227949441
"frozenset({'M_Unknown', 'R_Weekend'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.24450539789710588,0.7359618946811325,1.2928832987828487
"frozenset({'P_No', 'I_No', 'O_No', 'K_Driver'})","frozenset({'L_Male', 'G_No'})",0.2755740760277104,0.7359598046581518,1.0426448606333971
"frozenset({'P_No', 'G_No', 'O_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.23752505538558918,0.7359446502505992,1.289904651556368
"frozenset({'L_Male', 'G_No', 'R_Weekend'})","frozenset({'M_Unknown', 'I_No', 'O_No', 'N_Undetermined'})",0.22286106129338537,0.7359345061835917,1.0618112865543416
"frozenset({'M_Unknown', 'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.3155220311565918,0.7359333989501312,1.0426074512863313
"frozenset({'M_Unknown', 'I_No', 'O_No', 'R_Weekend'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.22286106129338537,0.7358917789131444,1.2927601245994185
"frozenset({'I_No', 'F_Single', 'O_No'})","frozenset({'P_No', 'L_Male'})",0.3801385518866266,0.7358747447243023,1.0310440537901548
"frozenset({'I_No', 'O_No', 'K_Driver'})","frozenset({'L_Male', 'G_No'})",0.27706860779969755,0.735839364931123,1.0424742319365474
"frozenset({'P_No', 'I_No', 'K_Driver'})","frozenset({'L_Male', 'G_No'})",0.28461159756655063,0.7358061730078641,1.0424272084605621
"frozenset({'R_Weekend', 'G_No', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.2385272708091571,0.7358030048272495,1.2896563868391935
"frozenset({'M_Unknown', 'I_No', 'F_Single', 'O_No'})","frozenset({'L_Male', 'N_Undetermined'})",0.3027745542778774,0.735771662963596,1.2716141229911133
"frozenset({'G_No', 'R_Weekend'})","frozenset({'P_No', 'I_No', 'O_No', 'M_Unknown'})",0.2979568871540598,0.7357589440778047,1.0647723711318338
"frozenset({'S_Day', 'R_Weekday', 'I_No'})","frozenset({'M_Unknown', 'G_No', 'O_No'})",0.2538418257903436,0.7357557843237184,0.9672323805012866
frozenset({'S_Night'}),"frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.31611984386538666,0.7357286082579695,1.0268424261610738
"frozenset({'P_No', 'F_Single', 'O_No', 'M_Unknown'})","frozenset({'L_Male', 'G_No'})",0.31444948482610685,0.7357248642422248,1.0423120171606002
"frozenset({'I_No', 'K_Driver'})","frozenset({'L_Male', 'G_No'})",0.2861061293385378,0.7356903879193416,1.0422631740571586
"frozenset({'P_No', 'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.31975946829834373,0.7356796116504856,1.0422479071617814
"frozenset({'P_No', 'M_Unknown', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.22767872841720294,0.7356550392000909,1.042213095017212
"frozenset({'F_Single', 'P_No', 'O_No', 'M_Unknown', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.3140626648380631,0.735636917754623,1.0421874221042828
"frozenset({'P_No', 'I_No', 'R_Weekend', 'M_Unknown'})","frozenset({'L_Male', 'G_No'})",0.22785455568449556,0.7355545464865478,1.0420707255418091
"frozenset({'M_Unknown', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.2286106129338538,0.7355320472930927,1.0420388506102218
"frozenset({'F_Single', 'P_No', 'O_No', 'M_Unknown', 'I_No'})","frozenset({'L_Male', 'N_Undetermined'})",0.30140310159299505,0.7355187505363426,1.2711770213323188
"frozenset({'P_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.23089636740865774,0.7354802576309157,1.041965479449513
"frozenset({'F_Single', 'G_No', 'O_No', 'M_Unknown', 'I_No'})","frozenset({'P_No', 'L_Male'})",0.29873052713014736,0.7354659971429808,1.0304713520277367
"frozenset({'M_Unknown', 'I_No', 'R_Weekend'})","frozenset({'L_Male', 'G_No'})",0.22878644020114638,0.7354320917877127,1.041897242205365
"frozenset({'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.23188100010549637,0.7354040037918921,1.0418574495369304
"frozenset({'O_No', 'S_Night'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.3063614305306467,0.7353760445682451,1.0304468601255141
"frozenset({'F_Single', 'G_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.2983788725955621,0.7353642154526151,1.0303287443252866
"frozenset({'F_Single', 'G_No', 'O_No', 'I_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.30393501424200864,0.7353554260433062,1.0303164293650717
frozenset({'R_Weekend'}),"frozenset({'P_No', 'G_No', 'O_No', 'I_No', 'N_Undetermined'})",0.3019657488483314,0.7353457503746521,1.0702473118921094
"frozenset({'L_Male', 'R_Weekend'})","frozenset({'M_Unknown', 'I_No', 'O_No'})",0.22541055666912824,0.7353447286910635,1.0597237070714696
"frozenset({'P_No', 'R_Weekday', 'I_No', 'L_Male'})","frozenset({'M_Unknown', 'G_No', 'O_No'})",0.2600836937792313,0.7352985037530447,0.9666312345988644
"frozenset({'O_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.3063086823504589,0.7352494302355026,1.0261736465083184
"frozenset({'P_No', 'R_Weekday', 'F_Single'})","frozenset({'M_Unknown', 'I_No', 'G_No'})",0.22115553680064703,0.7351686247004501,1.0449337822065627
"frozenset({'M_Unknown', 'F_Single', 'O_No'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.3155220311565918,0.7351194133792143,1.2914032900858512
"frozenset({'G_No', 'R_Weekend'})","frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.2976755635263917,0.7350642584230636,1.0650136198490172
"frozenset({'I_No', 'N_Undetermined', 'F_Single'})",frozenset({'L_Male'}),0.3184935119738369,0.7349969567863665,1.0237110476629232
"frozenset({'P_No', 'I_No', 'R_Weekend', 'M_Unknown'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.22767872841720294,0.7349869451697127,1.291170579755436
"frozenset({'P_No', 'R_Weekend', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.23998663712768575,0.7349631145334122,1.288184294615344
"frozenset({'M_Unknown', 'I_No', 'F_Single'})",frozenset({'L_Male'}),0.3130252839610367,0.7349626388143501,1.0236632492512943
"frozenset({'P_No', 'G_No', 'O_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.22192917677673454,0.7349481774775825,1.2881581141440424
"frozenset({'S_Day', 'L_Male'})","frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown'})",0.27965326862889894,0.7348796377581666,0.9699367505478631
"frozenset({'M_Unknown', 'I_No', 'R_Weekend'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.2286106129338538,0.7348668965127453,1.2909596871742355
"frozenset({'M_Unknown', 'I_No', 'F_Single', 'N_Undetermined'})",frozenset({'L_Male'}),0.31267362942645144,0.7348650770693004,1.0235273642856293
"frozenset({'P_No', 'G_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.243503182473538,0.7348508967420143,1.2879876082870143
"frozenset({'R_Weekend', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.2410064352779829,0.7348415804428242,1.2879712794263363
"frozenset({'P_No', 'F_Single', 'O_No', 'M_Unknown'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.3140626648380631,0.734819812407438,1.2908769733084364
"frozenset({'L_Male', 'R_Weekend'})","frozenset({'M_Unknown', 'I_No', 'O_No', 'N_Undetermined'})",0.22523472940183564,0.7347711368590112,1.060132769418793
"frozenset({'G_No', 'O_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.22286106129338537,0.73474001507159,1.2877932638041731
"frozenset({'S_Day', 'R_Weekday', 'I_No'})","frozenset({'M_Unknown', 'G_No', 'O_No', 'N_Undetermined'})",0.25349017125575835,0.7347365202323922,0.9670100398421094
"frozenset({'G_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.24450539789710588,0.7347175991969145,1.2877539750601041
"frozenset({'P_No', 'I_No', 'F_Single', 'M_Unknown'})",frozenset({'L_Male'}),0.3116538312761543,0.7347150259067358,1.023318371538906
"frozenset({'P_No', 'I_No', 'F_Single', 'N_Undetermined'})",frozenset({'L_Male'}),0.3170517283820375,0.7347105080878459,1.0233120790759698
"frozenset({'R_Weekday', 'F_Multiple'})","frozenset({'P_No', 'I_No', 'G_No', 'O_No'})",0.21064106621654885,0.7346988838464369,0.8667523557817473
"frozenset({'P_No', 'L_Male', 'S_Night'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.24596476421563457,0.7346778005356861,1.029468444556682
"frozenset({'P_No', 'G_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.24294053521820164,0.7346732599563992,1.0242133294136742
"frozenset({'I_No', 'F_Single'})","frozenset({'L_Male', 'P_No'})",0.39263987059113126,0.7346448662696976,1.029320854459568
"frozenset({'F_Single', 'P_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",frozenset({'L_Male'}),0.31130217674156907,0.7346168208788016,1.0231815906024628
"frozenset({'I_No', 'N_Undetermined', 'S_Night'})","frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'L_Male'})",0.23550304181172416,0.7346020951022871,1.3544628009092743
"frozenset({'F_Single', 'G_No', 'O_No', 'M_Unknown', 'I_No'})","frozenset({'P_No', 'L_Male', 'N_Undetermined'})",0.2983788725955621,0.7346002337561144,1.2746248610240174
"frozenset({'P_No', 'G_No', 'O_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.23576678271266308,0.7345384826075048,1.0240254353323666
"frozenset({'G_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.3109856876604424,0.7344794651384909,1.028101329041533
"frozenset({'P_No', 'R_Weekday', 'F_Single'})","frozenset({'M_Unknown', 'I_No', 'G_No', 'N_Undetermined'})",0.22094454407989592,0.7344672394646093,1.0451383551168483
"frozenset({'M_Unknown', 'R_Weekend', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.23752505538558918,0.7344641983363235,1.0467840324816453
"frozenset({'F_Single', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.3315398952069487,0.7344395107891253,1.040491038401313
"frozenset({'M_Unknown', 'F_Single'})","frozenset({'L_Male', 'G_No'})",0.3259837535605022,0.7344319442243702,1.0404803187399883
"frozenset({'M_Unknown', 'F_Single', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.3255969335724584,0.734375,1.0403996450367419
"frozenset({'M_Unknown', 'R_Weekend', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.2377008826528818,0.7343291689299294,1.0465915838546749
"frozenset({'P_No', 'O_No', 'L_Male', 'S_Night'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.23863276716953266,0.734296380457718,1.0289339790616008
"frozenset({'F_Single', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.394978373246123,0.7342856208936684,1.0465295176721336
frozenset({'R_Weekend'}),"frozenset({'P_No', 'I_No', 'O_No', 'M_Unknown'})",0.30152618068009984,0.7342753157782059,1.0626253004979562
"frozenset({'L_Male', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'O_No', 'I_No', 'N_Undetermined'})",0.22504131940781377,0.7341401858437536,1.0684926921124356
"frozenset({'P_No', 'F_Single', 'M_Unknown'})","frozenset({'L_Male', 'G_No'})",0.32452438724197347,0.7341394534823594,1.0400659428909131
"frozenset({'M_Unknown', 'I_No', 'F_Single'})","frozenset({'L_Male', 'N_Undetermined'})",0.31267362942645144,0.734136977253024,1.268788940205679
"frozenset({'P_No', 'F_Single', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.330010197981503,0.73411037665741,1.0400247493340027
"frozenset({'P_No', 'R_Weekday', 'I_No', 'L_Male'})","frozenset({'M_Unknown', 'G_No', 'O_No', 'N_Undetermined'})",0.259661708337729,0.7341054829248893,0.9661795116254402
"frozenset({'P_No', 'O_No', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.22057530681858142,0.7340979577505997,1.040007155289765
"frozenset({'P_No', 'F_Single', 'M_Unknown', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.3241375672539297,0.7340819495878629,1.0399844762949337
"frozenset({'R_Weekend', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.240742694377044,0.7340374202541146,1.046175773450257
"frozenset({'P_No', 'O_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.22428526215845554,0.7339892974279303,1.2864774662367442
"frozenset({'I_No', 'O_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.2213489467946689,0.7339668843283582,1.039821461683673
"frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'K_Driver'})","frozenset({'L_Male', 'G_No'})",0.21698843056581216,0.7339280404400833,1.039766430987403
"frozenset({'S_Day', 'L_Male'})","frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'N_Undetermined'})",0.2792840313675845,0.7339093471330222,0.9697813761028672
"frozenset({'P_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.2459999296690931,0.7338963491397399,1.286314553945378
"frozenset({'L_Male', 'R_Weekday', 'I_No'})","frozenset({'M_Unknown', 'G_No', 'O_No'})",0.26117382283644547,0.7338932806324111,0.9647839133367485
"frozenset({'P_No', 'I_No', 'F_Single', 'M_Unknown'})","frozenset({'L_Male', 'N_Undetermined'})",0.31130217674156907,0.7338860103626942,1.2683552009653538
"frozenset({'P_No', 'G_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.24267679431726272,0.7338756845855267,1.024256335831098
"frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.21667194148468544,0.7338613625535969,1.039671967464772
"frozenset({'R_Weekday', 'F_Single'})","frozenset({'M_Unknown', 'I_No', 'G_No'})",0.22192917677673454,0.7338372093023257,1.0430413715664635
"frozenset({'R_Weekend', 'I_No', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.22523472940183564,0.7338030589448359,1.2861510423873956
"frozenset({'G_No', 'I_No', 'F_Single', 'M_Unknown'})","frozenset({'P_No', 'L_Male'})",0.3085944368252629,0.73379881260975,1.02813543723805
"frozenset({'I_No', 'F_Single', 'O_No'})","frozenset({'L_Male', 'G_No'})",0.37906600555614167,0.7337985023825733,1.0395829125546512
"frozenset({'G_No', 'O_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.30120969159897315,0.7337873725691767,1.0271325595604182
"frozenset({'M_Unknown', 'R_Weekend', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.23752505538558918,0.7337859858772406,1.2941775718914066
"frozenset({'R_Weekend', 'N_Undetermined'})","frozenset({'L_Male', 'M_Unknown'})",0.24701972781939024,0.7337825133187089,1.2861150316647125
"frozenset({'P_No', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.22790730386468333,0.7337673365411831,1.0395387594580459
"frozenset({'M_Unknown', 'I_No', 'O_No', 'K_Driver'})","frozenset({'L_Male', 'G_No'})",0.21772690508844111,0.7337639251007348,1.0395339264212031
"frozenset({'P_No', 'G_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.22767872841720294,0.7337375339981868,1.2860361955256827
"frozenset({'P_No', 'G_No', 'O_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.23550304181172416,0.7337167899205697,1.0240345695691406
"frozenset({'P_No', 'O_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.2384393571755108,0.7337012389763568,1.0228582279032579
"frozenset({'F_Single', 'G_No', 'M_Unknown', 'I_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.30824278229067764,0.7336988365279987,1.027995359398241
"frozenset({'O_No', 'M_Unknown', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.21741041600731442,0.7336972645819736,1.0394394875036783
"frozenset({'R_Weekend', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.2933677954777227,0.733696847104349,1.045690376699981
"frozenset({'P_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.2456306924077786,0.7336799537839399,1.0228285540618638
"frozenset({'G_No', 'I_No', 'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.3139571684776875,0.733667515818884,1.0279514755292474
"frozenset({'P_No', 'I_No', 'K_Driver', 'M_Unknown'})","frozenset({'L_Male', 'G_No'})",0.22419734852480921,0.7336593785960874,1.0393858138815264
"frozenset({'M_Unknown', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.243503182473538,0.7336441171796365,1.0456152241692682
"frozenset({'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.22868094384077084,0.7336416967509025,1.0393607637566529
"frozenset({'G_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown', 'N_Undetermined'})",0.3106164503991279,0.7336074083302189,1.0280445421060211
"frozenset({'P_No', 'M_Unknown', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.22388085944368252,0.7335945151811949,1.0392939209469494
frozenset({'R_Weekend'}),"frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.3012448570524317,0.7335902376364805,1.0628779532108115
"frozenset({'R_Weekend', 'I_No', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.2748707669585399,0.7335648256768804,1.0455022151496527
"frozenset({'M_Unknown', 'F_Single'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.3255969335724584,0.7335604500079226,1.288664618803107
frozenset({'S_Night'}),"frozenset({'M_Unknown', 'I_No', 'P_No'})",0.3151879593487358,0.7335597659287146,1.0268139629206692
"frozenset({'I_No', 'G_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.2286106129338538,0.733540197461213,1.2856903198991967
"frozenset({'P_No', 'I_No', 'F_Single', 'O_No'})","frozenset({'L_Male', 'G_No'})",0.376463762000211,0.733529754359519,1.0392021733576606
"frozenset({'M_Unknown', 'I_No', 'K_Driver'})","frozenset({'L_Male', 'G_No'})",0.2249358230474382,0.7335015194082908,1.0391621724953826
"frozenset({'O_No', 'M_Unknown', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22192917677673454,0.7334960483496049,1.0454041913002237
"frozenset({'M_Unknown', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.24367900974083062,0.7334744641439535,1.045373428736329
"frozenset({'R_Weekday', 'F_Multiple'})","frozenset({'P_No', 'G_No', 'S_Day'})",0.21028941168196363,0.7334723414693978,1.3259855673468064
"frozenset({'L_Male', 'G_No', 'R_Weekend'})","frozenset({'P_No', 'I_No', 'O_No', 'M_Unknown'})",0.22210500404402714,0.7334378447424954,1.0614133328723838
"frozenset({'M_Unknown', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'G_No'})",0.2246193339663115,0.7334366747043288,1.0390703060688504
"frozenset({'M_Unknown', 'I_No', 'O_No', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22210500404402714,0.7333952624245239,1.045260547679047
"frozenset({'R_Weekday', 'F_Multiple'})","frozenset({'P_No', 'S_Day', 'O_No'})",0.2102542462285051,0.7333496872316939,1.3379268015530685
"frozenset({'P_No', 'R_Weekday', 'F_Single', 'O_No'})","frozenset({'M_Unknown', 'I_No', 'G_No'})",0.2120301016281605,0.7333373874969594,1.0423309485805485
"frozenset({'M_Unknown', 'I_No', 'F_Single', 'O_No'})","frozenset({'P_No', 'L_Male'})",0.3017547561275803,0.7332934541104085,1.0274273726122234
"frozenset({'P_No', 'F_Single', 'M_Unknown'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.3241375672539297,0.7332643888469034,1.2881445205028195
"frozenset({'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.24684390055209762,0.7332602110101326,1.04506806768551
"frozenset({'I_No', 'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.3069944086929001,0.7332437426507644,1.027357721214022
"frozenset({'L_Male', 'S_Night'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.2469493969124732,0.7332289219524929,1.0274382011216636
"frozenset({'F_Single', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.30140310159299505,0.7331907613344739,1.027283488375465
"frozenset({'R_Weekend', 'I_No', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22504131940781377,0.7331729392220886,1.0449436848845273
"frozenset({'R_Weekday', 'F_Single'})","frozenset({'M_Unknown', 'I_No', 'G_No', 'N_Undetermined'})",0.2217181840559834,0.733139534883721,1.0432490469119482
frozenset({'S_Night'}),"frozenset({'P_No', 'I_No', 'G_No', 'N_Undetermined'})",0.31499454935471394,0.7331096288415109,1.0315407479151928
"frozenset({'L_Male', 'G_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.24389000246158174,0.7331007874848052,1.0220211341163548
"frozenset({'R_Weekday', 'G_No', 'F_Multiple'})","frozenset({'P_No', 'S_Day', 'O_No'})",0.20367830643176144,0.7330717630679661,1.337419755332248
