Month,Year,Dayweek,Time,Day of week,Time of Day,Time Dimension Index
8,2018,Thursday,22:00:00,Weekday,Night,6777
8,2018,Thursday,22:55:00,Weekday,Night,6778
8,2018,Tuesday,04:15:00,Weekday,Night,6779
8,2018,Tuesday,06:50:00,Weekday,Day,6780
8,2018,Tuesday,09:00:00,Weekday,Day,6781
8,2018,Tuesday,10:00:00,Weekday,Day,6782
8,2018,Tuesday,10:35:00,Weekday,Day,6783
8,2018,Tuesday,12:00:00,Weekday,Day,6784
8,2018,Tuesday,12:50:00,Weekday,Day,6785
8,2018,Tuesday,13:00:00,Weekday,Day,6786
8,2018,Tuesday,14:00:00,Weekday,Day,6787
8,2018,Tuesday,15:40:00,Weekday,Day,6788
8,2018,Tuesday,16:30:00,Weekday,Day,6789
8,2018,Tuesday,17:28:00,Weekday,Day,6790
8,2018,Tuesday,21:30:00,Weekday,Night,6791
8,2018,Tuesday,22:05:00,Weekday,Night,6792
8,2018,Tuesday,23:20:00,Weekday,Night,6793
8,2018,Wednesday,05:56:00,Weekday,Night,6794
8,2018,Wednesday,07:00:00,Weekday,Day,6795
8,2018,Wednesday,11:30:00,Weekday,Day,6796
8,2018,Wednesday,13:00:00,Weekday,Day,6797
8,2018,Wednesday,14:00:00,Weekday,Day,6798
8,2018,Wednesday,15:00:00,Weekday,Day,6799
8,2018,Wednesday,16:45:00,Weekday,Day,6800
8,2018,Wednesday,17:00:00,Weekday,Day,6801
8,2018,Wednesday,18:06:00,Weekday,Night,6802
8,2018,Wednesday,18:20:00,Weekday,Night,6803
7,2018,Friday,05:15:00,Weekday,Night,6804
7,2018,Friday,06:00:00,Weekday,Day,6805
7,2018,Friday,06:10:00,Weekday,Day,6806
7,2018,Friday,08:10:00,Weekday,Day,6807
7,2018,Friday,09:55:00,Weekday,Day,6808
7,2018,Friday,12:00:00,Weekday,Day,6809
7,2018,Friday,12:45:00,Weekday,Day,6810
7,2018,Friday,14:30:00,Weekday,Day,6811
7,2018,Friday,15:00:00,Weekday,Day,6812
7,2018,Friday,17:00:00,Weekday,Day,6813
7,2018,Friday,18:00:00,Weekend,Night,6814
7,2018,Friday,20:00:00,Weekend,Night,6815
7,2018,Friday,21:05:00,Weekend,Night,6816
7,2018,Monday,01:25:00,Weekend,Night,6817
7,2018,Monday,06:11:00,Weekday,Day,6818
7,2018,Monday,11:00:00,Weekday,Day,6819
7,2018,Monday,11:26:00,Weekday,Day,6820
7,2018,Monday,12:35:00,Weekday,Day,6821
7,2018,Monday,16:04:00,Weekday,Day,6822
7,2018,Monday,16:30:00,Weekday,Day,6823
7,2018,Monday,18:10:00,Weekday,Night,6824
7,2018,Monday,22:05:00,Weekday,Night,6825
7,2018,Monday,23:49:00,Weekday,Night,6826
7,2018,Saturday,00:00:00,Weekend,Night,6827
7,2018,Saturday,02:27:00,Weekend,Night,6828
7,2018,Saturday,04:55:00,Weekend,Night,6829
7,2018,Saturday,06:00:00,Weekend,Day,6830
7,2018,Saturday,09:13:00,Weekend,Day,6831
7,2018,Saturday,09:30:00,Weekend,Day,6832
7,2018,Saturday,10:30:00,Weekend,Day,6833
7,2018,Saturday,10:50:00,Weekend,Day,6834
7,2018,Saturday,12:25:00,Weekend,Day,6835
7,2018,Saturday,22:53:00,Weekend,Night,6836
7,2018,Sunday,00:00:00,Weekend,Night,6837
7,2018,Sunday,00:01:00,Weekend,Night,6838
7,2018,Sunday,00:10:00,Weekend,Night,6839
7,2018,Sunday,01:00:00,Weekend,Night,6840
7,2018,Sunday,03:00:00,Weekend,Night,6841
7,2018,Sunday,04:38:00,Weekend,Night,6842
7,2018,Sunday,09:50:00,Weekend,Day,6843
7,2018,Sunday,10:00:00,Weekend,Day,6844
7,2018,Sunday,10:20:00,Weekend,Day,6845
7,2018,Sunday,15:35:00,Weekend,Day,6846
7,2018,Sunday,17:45:00,Weekend,Day,6847
7,2018,Sunday,19:00:00,Weekend,Night,6848
7,2018,Sunday,19:08:00,Weekend,Night,6849
7,2018,Sunday,20:00:00,Weekend,Night,6850
7,2018,Sunday,22:16:00,Weekend,Night,6851
7,2018,Thursday,00:29:00,Weekday,Night,6852
7,2018,Thursday,02:40:00,Weekday,Night,6853
7,2018,Thursday,05:54:00,Weekday,Night,6854
7,2018,Thursday,08:43:00,Weekday,Day,6855
7,2018,Thursday,09:20:00,Weekday,Day,6856
7,2018,Thursday,10:40:00,Weekday,Day,6857
7,2018,Thursday,12:00:00,Weekday,Day,6858
7,2018,Thursday,12:57:00,Weekday,Day,6859
7,2018,Thursday,14:00:00,Weekday,Day,6860
7,2018,Thursday,17:10:00,Weekday,Day,6861
7,2018,Thursday,20:30:00,Weekday,Night,6862
7,2018,Thursday,20:32:00,Weekday,Night,6863
7,2018,Thursday,21:00:00,Weekday,Night,6864
7,2018,Tuesday,04:00:00,Weekday,Night,6865
7,2018,Tuesday,07:00:00,Weekday,Day,6866
7,2018,Tuesday,09:40:00,Weekday,Day,6867
7,2018,Tuesday,10:00:00,Weekday,Day,6868
7,2018,Tuesday,11:00:00,Weekday,Day,6869
7,2018,Tuesday,13:45:00,Weekday,Day,6870
7,2018,Tuesday,15:00:00,Weekday,Day,6871
7,2018,Tuesday,16:45:00,Weekday,Day,6872
7,2018,Tuesday,17:00:00,Weekday,Day,6873
7,2018,Tuesday,18:15:00,Weekday,Night,6874
7,2018,Tuesday,18:23:00,Weekday,Night,6875
7,2018,Tuesday,19:30:00,Weekday,Night,6876
7,2018,Wednesday,06:30:00,Weekday,Day,6877
7,2018,Wednesday,12:20:00,Weekday,Day,6878
7,2018,Wednesday,14:00:00,Weekday,Day,6879
7,2018,Wednesday,14:56:00,Weekday,Day,6880
7,2018,Wednesday,16:40:00,Weekday,Day,6881
7,2018,Wednesday,17:00:00,Weekday,Day,6882
7,2018,Wednesday,18:00:00,Weekday,Night,6883
7,2018,Wednesday,19:30:00,Weekday,Night,6884
7,2018,Wednesday,22:00:00,Weekday,Night,6885
7,2018,Wednesday,23:28:00,Weekday,Night,6886
6,2018,Friday,05:16:00,Weekday,Night,6887
6,2018,Friday,07:11:00,Weekday,Day,6888
6,2018,Friday,12:42:00,Weekday,Day,6889
6,2018,Friday,14:00:00,Weekday,Day,6890
6,2018,Friday,16:05:00,Weekday,Day,6891
6,2018,Friday,20:00:00,Weekend,Night,6892
6,2018,Friday,23:00:00,Weekend,Night,6893
6,2018,Monday,01:30:00,Weekend,Night,6894
6,2018,Monday,06:30:00,Weekday,Day,6895
6,2018,Monday,10:30:00,Weekday,Day,6896
6,2018,Monday,10:48:00,Weekday,Day,6897
6,2018,Monday,11:10:00,Weekday,Day,6898
6,2018,Monday,13:00:00,Weekday,Day,6899
6,2018,Monday,21:38:00,Weekday,Night,6900
6,2018,Saturday,00:00:00,Weekend,Night,6901
6,2018,Saturday,01:20:00,Weekend,Night,6902
6,2018,Saturday,01:35:00,Weekend,Night,6903
6,2018,Saturday,02:00:00,Weekend,Night,6904
6,2018,Saturday,03:15:00,Weekend,Night,6905
6,2018,Saturday,07:00:00,Weekend,Day,6906
6,2018,Saturday,07:20:00,Weekend,Day,6907
6,2018,Saturday,08:50:00,Weekend,Day,6908
6,2018,Saturday,10:50:00,Weekend,Day,6909
6,2018,Saturday,15:00:00,Weekend,Day,6910
6,2018,Saturday,19:00:00,Weekend,Night,6911
6,2018,Saturday,20:30:00,Weekend,Night,6912
6,2018,Saturday,23:50:00,Weekend,Night,6913
6,2018,Sunday,01:24:00,Weekend,Night,6914
6,2018,Sunday,02:35:00,Weekend,Night,6915
6,2018,Sunday,04:00:00,Weekend,Night,6916
6,2018,Sunday,05:45:00,Weekend,Night,6917
6,2018,Sunday,06:00:00,Weekend,Day,6918
6,2018,Sunday,07:40:00,Weekend,Day,6919
6,2018,Sunday,09:36:00,Weekend,Day,6920
6,2018,Sunday,10:00:00,Weekend,Day,6921
6,2018,Sunday,10:22:00,Weekend,Day,6922
6,2018,Sunday,11:00:00,Weekend,Day,6923
6,2018,Sunday,11:30:00,Weekend,Day,6924
6,2018,Sunday,11:37:00,Weekend,Day,6925
6,2018,Sunday,12:00:00,Weekend,Day,6926
6,2018,Sunday,12:10:00,Weekend,Day,6927
6,2018,Sunday,15:00:00,Weekend,Day,6928
6,2018,Sunday,16:00:00,Weekend,Day,6929
6,2018,Sunday,19:00:00,Weekend,Night,6930
6,2018,Sunday,20:10:00,Weekend,Night,6931
6,2018,Thursday,04:00:00,Weekday,Night,6932
6,2018,Thursday,06:00:00,Weekday,Day,6933
6,2018,Thursday,07:00:00,Weekday,Day,6934
6,2018,Thursday,08:00:00,Weekday,Day,6935
6,2018,Thursday,17:00:00,Weekday,Day,6936
6,2018,Thursday,17:50:00,Weekday,Day,6937
6,2018,Thursday,19:55:00,Weekday,Night,6938
6,2018,Thursday,23:06:00,Weekday,Night,6939
6,2018,Tuesday,07:00:00,Weekday,Day,6940
6,2018,Tuesday,08:00:00,Weekday,Day,6941
6,2018,Tuesday,12:45:00,Weekday,Day,6942
6,2018,Tuesday,13:19:00,Weekday,Day,6943
6,2018,Tuesday,18:15:00,Weekday,Night,6944
6,2018,Wednesday,06:00:00,Weekday,Day,6945
6,2018,Wednesday,06:50:00,Weekday,Day,6946
6,2018,Wednesday,07:30:00,Weekday,Day,6947
6,2018,Wednesday,09:10:00,Weekday,Day,6948
6,2018,Wednesday,11:26:00,Weekday,Day,6949
6,2018,Wednesday,11:50:00,Weekday,Day,6950
6,2018,Wednesday,12:57:00,Weekday,Day,6951
6,2018,Wednesday,13:48:00,Weekday,Day,6952
6,2018,Wednesday,14:00:00,Weekday,Day,6953
6,2018,Wednesday,15:30:00,Weekday,Day,6954
6,2018,Wednesday,16:00:00,Weekday,Day,6955
6,2018,Wednesday,17:35:00,Weekday,Day,6956
6,2018,Wednesday,18:06:00,Weekday,Night,6957
6,2018,Wednesday,19:45:00,Weekday,Night,6958
6,2018,Wednesday,23:58:00,Weekday,Night,6959
5,2018,Friday,07:45:00,Weekday,Day,6960
5,2018,Friday,09:40:00,Weekday,Day,6961
5,2018,Friday,13:29:00,Weekday,Day,6962
5,2018,Friday,13:35:00,Weekday,Day,6963
5,2018,Friday,19:20:00,Weekend,Night,6964
5,2018,Friday,20:00:00,Weekend,Night,6965
5,2018,Friday,20:13:00,Weekend,Night,6966
5,2018,Friday,21:05:00,Weekend,Night,6967
5,2018,Friday,21:20:00,Weekend,Night,6968
5,2018,Friday,23:10:00,Weekend,Night,6969
5,2018,Monday,06:50:00,Weekday,Day,6970
5,2018,Monday,07:45:00,Weekday,Day,6971
5,2018,Monday,07:55:00,Weekday,Day,6972
5,2018,Monday,08:00:00,Weekday,Day,6973
5,2018,Monday,08:20:00,Weekday,Day,6974
5,2018,Monday,09:30:00,Weekday,Day,6975
5,2018,Monday,14:38:00,Weekday,Day,6976
5,2018,Monday,16:00:00,Weekday,Day,6977
5,2018,Monday,18:00:00,Weekday,Night,6978
5,2018,Monday,18:30:00,Weekday,Night,6979
5,2018,Monday,19:00:00,Weekday,Night,6980
5,2018,Monday,20:35:00,Weekday,Night,6981
5,2018,Saturday,01:42:00,Weekend,Night,6982
5,2018,Saturday,02:30:00,Weekend,Night,6983
5,2018,Saturday,02:50:00,Weekend,Night,6984
5,2018,Saturday,05:45:00,Weekend,Night,6985
5,2018,Saturday,10:30:00,Weekend,Day,6986
5,2018,Saturday,10:40:00,Weekend,Day,6987
5,2018,Saturday,13:38:00,Weekend,Day,6988
5,2018,Saturday,14:00:00,Weekend,Day,6989
5,2018,Saturday,14:03:00,Weekend,Day,6990
5,2018,Saturday,18:05:00,Weekend,Night,6991
5,2018,Saturday,20:00:00,Weekend,Night,6992
5,2018,Saturday,22:30:00,Weekend,Night,6993
5,2018,Sunday,01:00:00,Weekend,Night,6994
5,2018,Sunday,02:35:00,Weekend,Night,6995
5,2018,Sunday,08:15:00,Weekend,Day,6996
5,2018,Sunday,08:53:00,Weekend,Day,6997
5,2018,Sunday,10:56:00,Weekend,Day,6998
5,2018,Sunday,11:05:00,Weekend,Day,6999
5,2018,Sunday,12:00:00,Weekend,Day,7000
5,2018,Sunday,12:50:00,Weekend,Day,7001
5,2018,Sunday,15:00:00,Weekend,Day,7002
5,2018,Sunday,15:12:00,Weekend,Day,7003
5,2018,Sunday,16:18:00,Weekend,Day,7004
5,2018,Sunday,19:15:00,Weekend,Night,7005
5,2018,Sunday,19:30:00,Weekend,Night,7006
5,2018,Sunday,23:20:00,Weekend,Night,7007
5,2018,Thursday,10:30:00,Weekday,Day,7008
5,2018,Thursday,11:40:00,Weekday,Day,7009
5,2018,Thursday,13:00:00,Weekday,Day,7010
5,2018,Thursday,15:18:00,Weekday,Day,7011
5,2018,Thursday,15:24:00,Weekday,Day,7012
5,2018,Thursday,16:40:00,Weekday,Day,7013
5,2018,Thursday,17:00:00,Weekday,Day,7014
5,2018,Thursday,22:45:00,Weekday,Night,7015
5,2018,Tuesday,06:00:00,Weekday,Day,7016
5,2018,Tuesday,07:50:00,Weekday,Day,7017
5,2018,Tuesday,08:05:00,Weekday,Day,7018
5,2018,Tuesday,08:45:00,Weekday,Day,7019
5,2018,Tuesday,09:00:00,Weekday,Day,7020
5,2018,Tuesday,09:20:00,Weekday,Day,7021
5,2018,Tuesday,10:20:00,Weekday,Day,7022
5,2018,Tuesday,10:50:00,Weekday,Day,7023
5,2018,Tuesday,11:10:00,Weekday,Day,7024
5,2018,Tuesday,11:55:00,Weekday,Day,7025
5,2018,Tuesday,11:58:00,Weekday,Day,7026
5,2018,Tuesday,13:40:00,Weekday,Day,7027
5,2018,Tuesday,20:54:00,Weekday,Night,7028
5,2018,Tuesday,21:00:00,Weekday,Night,7029
5,2018,Tuesday,22:00:00,Weekday,Night,7030
5,2018,Wednesday,07:00:00,Weekday,Day,7031
5,2018,Wednesday,10:00:00,Weekday,Day,7032
5,2018,Wednesday,11:45:00,Weekday,Day,7033
5,2018,Wednesday,14:38:00,Weekday,Day,7034
5,2018,Wednesday,15:11:00,Weekday,Day,7035
5,2018,Wednesday,18:05:00,Weekday,Night,7036
5,2018,Wednesday,20:29:00,Weekday,Night,7037
5,2018,Wednesday,20:44:00,Weekday,Night,7038
5,2018,Wednesday,21:00:00,Weekday,Night,7039
5,2018,Wednesday,23:04:00,Weekday,Night,7040
5,2018,Wednesday,23:20:00,Weekday,Night,7041
4,2018,Friday,00:55:00,Weekday,Night,7042
4,2018,Friday,07:39:00,Weekday,Day,7043
4,2018,Friday,10:10:00,Weekday,Day,7044
4,2018,Friday,13:40:00,Weekday,Day,7045
4,2018,Friday,15:30:00,Weekday,Day,7046
4,2018,Friday,16:00:00,Weekday,Day,7047
4,2018,Friday,16:21:00,Weekday,Day,7048
4,2018,Friday,16:45:00,Weekday,Day,7049
4,2018,Friday,18:06:00,Weekend,Night,7050
4,2018,Friday,19:47:00,Weekend,Night,7051
4,2018,Friday,20:30:00,Weekend,Night,7052
4,2018,Friday,23:49:00,Weekend,Night,7053
4,2018,Monday,05:10:00,Weekend,Night,7054
4,2018,Monday,08:00:00,Weekday,Day,7055
4,2018,Monday,09:45:00,Weekday,Day,7056
4,2018,Monday,11:00:00,Weekday,Day,7057
4,2018,Monday,12:00:00,Weekday,Day,7058
4,2018,Monday,12:30:00,Weekday,Day,7059
4,2018,Monday,14:00:00,Weekday,Day,7060
4,2018,Monday,16:10:00,Weekday,Day,7061
4,2018,Monday,17:00:00,Weekday,Day,7062
4,2018,Monday,17:35:00,Weekday,Day,7063
4,2018,Monday,18:30:00,Weekday,Night,7064
4,2018,Monday,18:45:00,Weekday,Night,7065
4,2018,Monday,22:00:00,Weekday,Night,7066
4,2018,Saturday,01:00:00,Weekend,Night,7067
4,2018,Saturday,01:11:00,Weekend,Night,7068
4,2018,Saturday,03:10:00,Weekend,Night,7069
4,2018,Saturday,05:44:00,Weekend,Night,7070
4,2018,Saturday,08:15:00,Weekend,Day,7071
4,2018,Saturday,09:04:00,Weekend,Day,7072
4,2018,Saturday,09:05:00,Weekend,Day,7073
4,2018,Saturday,10:10:00,Weekend,Day,7074
4,2018,Saturday,14:40:00,Weekend,Day,7075
4,2018,Sunday,00:00:00,Weekend,Night,7076
4,2018,Sunday,04:00:00,Weekend,Night,7077
4,2018,Sunday,09:40:00,Weekend,Day,7078
4,2018,Sunday,10:30:00,Weekend,Day,7079
4,2018,Sunday,11:28:00,Weekend,Day,7080
4,2018,Sunday,11:30:00,Weekend,Day,7081
4,2018,Sunday,11:33:00,Weekend,Day,7082
4,2018,Sunday,12:05:00,Weekend,Day,7083
4,2018,Sunday,12:30:00,Weekend,Day,7084
4,2018,Sunday,14:00:00,Weekend,Day,7085
4,2018,Sunday,15:30:00,Weekend,Day,7086
4,2018,Sunday,16:12:00,Weekend,Day,7087
4,2018,Sunday,17:00:00,Weekend,Day,7088
4,2018,Sunday,18:10:00,Weekend,Night,7089
4,2018,Sunday,18:50:00,Weekend,Night,7090
4,2018,Sunday,19:00:00,Weekend,Night,7091
4,2018,Sunday,22:00:00,Weekend,Night,7092
4,2018,Sunday,22:15:00,Weekend,Night,7093
4,2018,Thursday,01:15:00,Weekday,Night,7094
4,2018,Thursday,09:20:00,Weekday,Day,7095
4,2018,Thursday,13:09:00,Weekday,Day,7096
4,2018,Thursday,13:23:00,Weekday,Day,7097
4,2018,Thursday,15:40:00,Weekday,Day,7098
4,2018,Thursday,17:20:00,Weekday,Day,7099
4,2018,Thursday,22:30:00,Weekday,Night,7100
4,2018,Tuesday,01:30:00,Weekday,Night,7101
4,2018,Tuesday,05:20:00,Weekday,Night,7102
4,2018,Tuesday,06:00:00,Weekday,Day,7103
4,2018,Tuesday,07:15:00,Weekday,Day,7104
4,2018,Tuesday,11:00:00,Weekday,Day,7105
4,2018,Tuesday,13:50:00,Weekday,Day,7106
4,2018,Tuesday,18:00:00,Weekday,Night,7107
4,2018,Tuesday,18:37:00,Weekday,Night,7108
4,2018,Wednesday,00:10:00,Weekday,Night,7109
4,2018,Wednesday,03:45:00,Weekday,Night,7110
4,2018,Wednesday,09:14:00,Weekday,Day,7111
4,2018,Wednesday,10:15:00,Weekday,Day,7112
4,2018,Wednesday,11:05:00,Weekday,Day,7113
4,2018,Wednesday,11:20:00,Weekday,Day,7114
4,2018,Wednesday,11:28:00,Weekday,Day,7115
4,2018,Wednesday,15:30:00,Weekday,Day,7116
4,2018,Wednesday,16:07:00,Weekday,Day,7117
4,2018,Wednesday,18:20:00,Weekday,Night,7118
4,2018,Wednesday,20:00:00,Weekday,Night,7119
3,2018,Friday,03:30:00,Weekday,Night,7120
3,2018,Friday,06:23:00,Weekday,Day,7121
3,2018,Friday,07:00:00,Weekday,Day,7122
3,2018,Friday,07:30:00,Weekday,Day,7123
3,2018,Friday,08:00:00,Weekday,Day,7124
3,2018,Friday,11:00:00,Weekday,Day,7125
3,2018,Friday,11:05:00,Weekday,Day,7126
3,2018,Friday,11:10:00,Weekday,Day,7127
3,2018,Friday,11:13:00,Weekday,Day,7128
3,2018,Friday,13:05:00,Weekday,Day,7129
3,2018,Friday,14:00:00,Weekday,Day,7130
3,2018,Friday,15:00:00,Weekday,Day,7131
3,2018,Friday,15:14:00,Weekday,Day,7132
3,2018,Friday,16:05:00,Weekday,Day,7133
3,2018,Friday,16:50:00,Weekday,Day,7134
3,2018,Friday,17:40:00,Weekday,Day,7135
3,2018,Friday,17:45:00,Weekday,Day,7136
3,2018,Friday,18:50:00,Weekend,Night,7137
3,2018,Friday,18:55:00,Weekend,Night,7138
3,2018,Friday,19:00:00,Weekend,Night,7139
3,2018,Friday,19:24:00,Weekend,Night,7140
3,2018,Friday,19:50:00,Weekend,Night,7141
3,2018,Friday,21:00:00,Weekend,Night,7142
3,2018,Friday,22:15:00,Weekend,Night,7143
3,2018,Friday,23:15:00,Weekend,Night,7144
3,2018,Monday,05:00:00,Weekend,Night,7145
3,2018,Monday,06:00:00,Weekday,Day,7146
3,2018,Monday,06:50:00,Weekday,Day,7147
3,2018,Monday,08:00:00,Weekday,Day,7148
3,2018,Monday,12:00:00,Weekday,Day,7149
3,2018,Monday,12:02:00,Weekday,Day,7150
3,2018,Monday,12:54:00,Weekday,Day,7151
3,2018,Monday,13:43:00,Weekday,Day,7152
3,2018,Monday,14:29:00,Weekday,Day,7153
3,2018,Monday,16:20:00,Weekday,Day,7154
3,2018,Monday,16:50:00,Weekday,Day,7155
3,2018,Monday,20:34:00,Weekday,Night,7156
3,2018,Monday,20:36:00,Weekday,Night,7157
3,2018,Saturday,00:00:00,Weekend,Night,7158
3,2018,Saturday,01:15:00,Weekend,Night,7159
3,2018,Saturday,02:00:00,Weekend,Night,7160
3,2018,Saturday,02:30:00,Weekend,Night,7161
3,2018,Saturday,02:50:00,Weekend,Night,7162
3,2018,Saturday,04:56:00,Weekend,Night,7163
3,2018,Saturday,05:20:00,Weekend,Night,7164
3,2018,Saturday,07:57:00,Weekend,Day,7165
3,2018,Saturday,10:00:00,Weekend,Day,7166
3,2018,Saturday,12:40:00,Weekend,Day,7167
3,2018,Saturday,12:45:00,Weekend,Day,7168
3,2018,Saturday,14:00:00,Weekend,Day,7169
3,2018,Saturday,14:50:00,Weekend,Day,7170
3,2018,Saturday,15:20:00,Weekend,Day,7171
3,2018,Saturday,16:20:00,Weekend,Day,7172
3,2018,Saturday,17:00:00,Weekend,Day,7173
3,2018,Saturday,17:25:00,Weekend,Day,7174
3,2018,Saturday,20:00:00,Weekend,Night,7175
3,2018,Saturday,21:00:00,Weekend,Night,7176
3,2018,Saturday,21:12:00,Weekend,Night,7177
3,2018,Sunday,01:45:00,Weekend,Night,7178
3,2018,Sunday,03:00:00,Weekend,Night,7179
3,2018,Sunday,03:30:00,Weekend,Night,7180
3,2018,Sunday,10:55:00,Weekend,Day,7181
3,2018,Sunday,11:00:00,Weekend,Day,7182
3,2018,Sunday,11:35:00,Weekend,Day,7183
3,2018,Sunday,18:00:00,Weekend,Night,7184
3,2018,Sunday,22:47:00,Weekend,Night,7185
3,2018,Sunday,23:00:00,Weekend,Night,7186
3,2018,Thursday,08:00:00,Weekday,Day,7187
3,2018,Thursday,08:20:00,Weekday,Day,7188
3,2018,Thursday,09:20:00,Weekday,Day,7189
3,2018,Thursday,10:20:00,Weekday,Day,7190
3,2018,Thursday,10:30:00,Weekday,Day,7191
3,2018,Thursday,11:00:00,Weekday,Day,7192
3,2018,Thursday,15:05:00,Weekday,Day,7193
3,2018,Thursday,15:13:00,Weekday,Day,7194
3,2018,Thursday,15:34:00,Weekday,Day,7195
3,2018,Thursday,16:30:00,Weekday,Day,7196
3,2018,Thursday,18:43:00,Weekday,Night,7197
3,2018,Thursday,23:30:00,Weekday,Night,7198
3,2018,Tuesday,06:45:00,Weekday,Day,7199
3,2018,Tuesday,07:18:00,Weekday,Day,7200
3,2018,Tuesday,10:00:00,Weekday,Day,7201
3,2018,Tuesday,16:00:00,Weekday,Day,7202
3,2018,Tuesday,17:30:00,Weekday,Day,7203
3,2018,Tuesday,18:43:00,Weekday,Night,7204
3,2018,Tuesday,22:00:00,Weekday,Night,7205
3,2018,Tuesday,23:00:00,Weekday,Night,7206
3,2018,Wednesday,01:00:00,Weekday,Night,7207
3,2018,Wednesday,06:00:00,Weekday,Day,7208
3,2018,Wednesday,09:25:00,Weekday,Day,7209
3,2018,Wednesday,11:15:00,Weekday,Day,7210
3,2018,Wednesday,12:45:00,Weekday,Day,7211
3,2018,Wednesday,15:00:00,Weekday,Day,7212
3,2018,Wednesday,15:40:00,Weekday,Day,7213
3,2018,Wednesday,16:00:00,Weekday,Day,7214
3,2018,Wednesday,16:15:00,Weekday,Day,7215
3,2018,Wednesday,18:05:00,Weekday,Night,7216
3,2018,Wednesday,19:03:00,Weekday,Night,7217
3,2018,Wednesday,19:30:00,Weekday,Night,7218
3,2018,Wednesday,23:30:00,Weekday,Night,7219
2,2018,Friday,00:01:00,Weekday,Night,7220
2,2018,Friday,00:25:00,Weekday,Night,7221
2,2018,Friday,02:00:00,Weekday,Night,7222
2,2018,Friday,03:40:00,Weekday,Night,7223
2,2018,Friday,05:15:00,Weekday,Night,7224
2,2018,Friday,05:50:00,Weekday,Night,7225
2,2018,Friday,11:20:00,Weekday,Day,7226
2,2018,Friday,18:30:00,Weekend,Night,7227
2,2018,Friday,19:55:00,Weekend,Night,7228
2,2018,Friday,21:28:00,Weekend,Night,7229
2,2018,Monday,07:25:00,Weekday,Day,7230
2,2018,Monday,09:00:00,Weekday,Day,7231
2,2018,Monday,11:00:00,Weekday,Day,7232
2,2018,Monday,12:20:00,Weekday,Day,7233
2,2018,Monday,12:30:00,Weekday,Day,7234
2,2018,Monday,13:00:00,Weekday,Day,7235
2,2018,Monday,14:45:00,Weekday,Day,7236
2,2018,Monday,15:00:00,Weekday,Day,7237
2,2018,Monday,18:00:00,Weekday,Night,7238
2,2018,Monday,18:15:00,Weekday,Night,7239
2,2018,Monday,18:27:00,Weekday,Night,7240
2,2018,Monday,21:55:00,Weekday,Night,7241
2,2018,Saturday,01:00:00,Weekend,Night,7242
2,2018,Saturday,01:50:00,Weekend,Night,7243
2,2018,Saturday,02:30:00,Weekend,Night,7244
2,2018,Saturday,03:00:00,Weekend,Night,7245
2,2018,Saturday,07:00:00,Weekend,Day,7246
2,2018,Saturday,07:42:00,Weekend,Day,7247
2,2018,Saturday,10:00:00,Weekend,Day,7248
2,2018,Saturday,10:37:00,Weekend,Day,7249
2,2018,Saturday,14:00:00,Weekend,Day,7250
2,2018,Saturday,14:45:00,Weekend,Day,7251
2,2018,Saturday,15:20:00,Weekend,Day,7252
2,2018,Saturday,16:20:00,Weekend,Day,7253
2,2018,Saturday,16:43:00,Weekend,Day,7254
2,2018,Saturday,19:40:00,Weekend,Night,7255
2,2018,Saturday,21:05:00,Weekend,Night,7256
2,2018,Sunday,03:35:00,Weekend,Night,7257
2,2018,Sunday,04:20:00,Weekend,Night,7258
2,2018,Sunday,11:00:00,Weekend,Day,7259
2,2018,Sunday,12:00:00,Weekend,Day,7260
2,2018,Sunday,12:20:00,Weekend,Day,7261
2,2018,Sunday,12:50:00,Weekend,Day,7262
2,2018,Sunday,13:20:00,Weekend,Day,7263
2,2018,Sunday,13:50:00,Weekend,Day,7264
2,2018,Sunday,16:10:00,Weekend,Day,7265
2,2018,Sunday,18:40:00,Weekend,Night,7266
2,2018,Sunday,20:28:00,Weekend,Night,7267
2,2018,Sunday,23:45:00,Weekend,Night,7268
2,2018,Sunday,23:54:00,Weekend,Night,7269
2,2018,Thursday,06:00:00,Weekday,Day,7270
2,2018,Thursday,07:16:00,Weekday,Day,7271
2,2018,Thursday,09:25:00,Weekday,Day,7272
2,2018,Thursday,11:07:00,Weekday,Day,7273
2,2018,Thursday,11:40:00,Weekday,Day,7274
2,2018,Thursday,12:30:00,Weekday,Day,7275
2,2018,Thursday,15:25:00,Weekday,Day,7276
2,2018,Thursday,16:00:00,Weekday,Day,7277
2,2018,Thursday,17:00:00,Weekday,Day,7278
2,2018,Thursday,17:30:00,Weekday,Day,7279
2,2018,Thursday,17:54:00,Weekday,Day,7280
2,2018,Thursday,20:00:00,Weekday,Night,7281
2,2018,Tuesday,03:50:00,Weekday,Night,7282
2,2018,Tuesday,06:46:00,Weekday,Day,7283
2,2018,Tuesday,11:55:00,Weekday,Day,7284
2,2018,Tuesday,12:00:00,Weekday,Day,7285
2,2018,Tuesday,15:00:00,Weekday,Day,7286
2,2018,Tuesday,15:15:00,Weekday,Day,7287
2,2018,Tuesday,16:30:00,Weekday,Day,7288
2,2018,Tuesday,17:00:00,Weekday,Day,7289
2,2018,Wednesday,00:20:00,Weekday,Night,7290
2,2018,Wednesday,08:30:00,Weekday,Day,7291
2,2018,Wednesday,08:35:00,Weekday,Day,7292
2,2018,Wednesday,09:00:00,Weekday,Day,7293
