Month,Index,Year,Dayweek,Time,Day of week,Time of Day
8,1546,2023,Friday,05:00:00,Weekday,Night
8,1547,2023,Friday,06:35:00,Weekday,Day
8,1548,2023,Friday,07:55:00,Weekday,Day
8,1549,2023,Friday,09:00:00,Weekday,Day
8,1550,2023,Friday,10:40:00,Weekday,Day
8,1551,2023,Friday,11:00:00,Weekday,Day
8,1552,2023,Friday,11:50:00,Weekday,Day
8,1553,2023,Friday,12:00:00,Weekday,Day
8,1554,2023,Friday,17:17:00,Weekday,Day
8,1555,2023,Friday,18:00:00,Weekend,Night
8,1556,2023,Friday,18:14:00,Weekend,Night
8,1557,2023,Friday,20:50:00,Weekend,Night
8,1558,2023,Friday,21:20:00,Weekend,Night
8,1559,2023,Friday,21:50:00,Weekend,Night
8,1560,2023,Friday,22:50:00,Weekend,Night
8,1561,2023,Friday,23:45:00,Weekend,Night
8,1562,2023,Monday,03:23:00,Weekend,Night
8,1563,2023,Monday,05:40:00,Weekend,Night
8,1564,2023,Monday,06:20:00,Weekday,Day
8,1565,2023,Monday,07:00:00,Weekday,Day
8,1566,2023,Monday,12:00:00,Weekday,Day
8,1567,2023,Monday,14:00:00,Weekday,Day
8,1568,2023,Monday,15:55:00,Weekday,Day
8,1569,2023,Monday,20:20:00,Weekday,Night
8,1570,2023,Saturday,00:30:00,Weekend,Night
8,1571,2023,Saturday,02:00:00,Weekend,Night
8,1572,2023,Saturday,05:00:00,Weekend,Night
8,1573,2023,Saturday,08:04:00,Weekend,Day
8,1574,2023,Saturday,09:00:00,Weekend,Day
8,1575,2023,Saturday,10:00:00,Weekend,Day
8,1576,2023,Saturday,11:00:00,Weekend,Day
8,1577,2023,Saturday,16:09:00,Weekend,Day
8,1578,2023,Saturday,17:57:00,Weekend,Day
8,1579,2023,Saturday,18:00:00,Weekend,Night
8,1580,2023,Saturday,19:15:00,Weekend,Night
8,1581,2023,Saturday,20:55:00,Weekend,Night
8,1582,2023,Saturday,21:20:00,Weekend,Night
8,1583,2023,Saturday,23:00:00,Weekend,Night
8,1584,2023,Sunday,04:00:00,Weekend,Night
8,1585,2023,Sunday,06:15:00,Weekend,Day
8,1586,2023,Sunday,07:00:00,Weekend,Day
8,1587,2023,Sunday,09:00:00,Weekend,Day
8,1588,2023,Sunday,09:05:00,Weekend,Day
8,1589,2023,Sunday,12:00:00,Weekend,Day
8,1590,2023,Sunday,13:00:00,Weekend,Day
8,1591,2023,Sunday,16:30:00,Weekend,Day
8,1592,2023,Sunday,18:00:00,Weekend,Night
8,1593,2023,Sunday,18:54:00,Weekend,Night
8,1594,2023,Sunday,19:08:00,Weekend,Night
8,1595,2023,Sunday,20:00:00,Weekend,Night
8,1596,2023,Sunday,23:18:00,Weekend,Night
8,1597,2023,Thursday,02:00:00,Weekday,Night
8,1598,2023,Thursday,03:55:00,Weekday,Night
8,1599,2023,Thursday,04:19:00,Weekday,Night
8,1600,2023,Thursday,04:30:00,Weekday,Night
8,1601,2023,Thursday,05:45:00,Weekday,Night
8,1602,2023,Thursday,09:26:00,Weekday,Day
8,1603,2023,Thursday,10:23:00,Weekday,Day
8,1604,2023,Thursday,10:27:00,Weekday,Day
8,1605,2023,Thursday,11:00:00,Weekday,Day
8,1606,2023,Thursday,15:32:00,Weekday,Day
8,1607,2023,Thursday,15:39:00,Weekday,Day
8,1608,2023,Thursday,18:35:00,Weekday,Night
8,1609,2023,Thursday,18:46:00,Weekday,Night
8,1610,2023,Thursday,18:57:00,Weekday,Night
8,1611,2023,Thursday,20:00:00,Weekday,Night
8,1612,2023,Thursday,20:30:00,Weekday,Night
8,1613,2023,Thursday,20:55:00,Weekday,Night
8,1614,2023,Thursday,21:22:00,Weekday,Night
8,1615,2023,Thursday,21:30:00,Weekday,Night
8,1616,2023,Thursday,23:00:00,Weekday,Night
8,1617,2023,Thursday,23:03:00,Weekday,Night
8,1618,2023,Tuesday,11:00:00,Weekday,Day
8,1619,2023,Tuesday,16:00:00,Weekday,Day
8,1620,2023,Tuesday,16:15:00,Weekday,Day
8,1621,2023,Tuesday,18:40:00,Weekday,Night
8,1622,2023,Tuesday,19:25:00,Weekday,Night
8,1623,2023,Tuesday,19:38:00,Weekday,Night
8,1624,2023,Tuesday,20:00:00,Weekday,Night
8,1625,2023,Wednesday,00:10:00,Weekday,Night
8,1626,2023,Wednesday,01:00:00,Weekday,Night
8,1627,2023,Wednesday,05:10:00,Weekday,Night
8,1628,2023,Wednesday,06:00:00,Weekday,Day
8,1629,2023,Wednesday,06:25:00,Weekday,Day
8,1630,2023,Wednesday,10:00:00,Weekday,Day
8,1631,2023,Wednesday,13:10:00,Weekday,Day
8,1632,2023,Wednesday,14:45:00,Weekday,Day
8,1633,2023,Wednesday,16:00:00,Weekday,Day
8,1634,2023,Wednesday,16:25:00,Weekday,Day
8,1635,2023,Wednesday,16:48:00,Weekday,Day
8,1636,2023,Wednesday,18:15:00,Weekday,Night
8,1637,2023,Wednesday,19:21:00,Weekday,Night
8,1638,2023,Wednesday,19:36:00,Weekday,Night
7,1639,2023,Friday,00:00:00,Weekday,Night
7,1640,2023,Friday,03:00:00,Weekday,Night
7,1641,2023,Friday,05:40:00,Weekday,Night
7,1642,2023,Friday,08:21:00,Weekday,Day
7,1643,2023,Friday,10:00:00,Weekday,Day
7,1644,2023,Friday,12:00:00,Weekday,Day
7,1645,2023,Friday,13:00:00,Weekday,Day
7,1646,2023,Friday,14:30:00,Weekday,Day
7,1647,2023,Friday,14:50:00,Weekday,Day
7,1648,2023,Friday,15:00:00,Weekday,Day
7,1649,2023,Friday,15:35:00,Weekday,Day
7,1650,2023,Friday,16:00:00,Weekday,Day
7,1651,2023,Friday,18:00:00,Weekend,Night
7,1652,2023,Friday,19:55:00,Weekend,Night
7,1653,2023,Friday,21:00:00,Weekend,Night
7,1654,2023,Monday,03:15:00,Weekend,Night
7,1655,2023,Monday,06:00:00,Weekday,Day
7,1656,2023,Monday,06:49:00,Weekday,Day
7,1657,2023,Monday,07:00:00,Weekday,Day
7,1658,2023,Monday,10:00:00,Weekday,Day
7,1659,2023,Monday,10:39:00,Weekday,Day
7,1660,2023,Monday,11:30:00,Weekday,Day
7,1661,2023,Monday,12:10:00,Weekday,Day
7,1662,2023,Monday,13:10:00,Weekday,Day
7,1663,2023,Monday,14:32:00,Weekday,Day
7,1664,2023,Monday,16:14:00,Weekday,Day
7,1665,2023,Monday,17:00:00,Weekday,Day
7,1666,2023,Monday,17:34:00,Weekday,Day
7,1667,2023,Monday,18:00:00,Weekday,Night
7,1668,2023,Monday,18:12:00,Weekday,Night
7,1669,2023,Monday,18:26:00,Weekday,Night
7,1670,2023,Monday,20:40:00,Weekday,Night
7,1671,2023,Saturday,00:02:00,Weekend,Night
7,1672,2023,Saturday,02:05:00,Weekend,Night
7,1673,2023,Saturday,02:30:00,Weekend,Night
7,1674,2023,Saturday,06:10:00,Weekend,Day
7,1675,2023,Saturday,08:29:00,Weekend,Day
7,1676,2023,Saturday,09:00:00,Weekend,Day
7,1677,2023,Saturday,12:20:00,Weekend,Day
7,1678,2023,Saturday,12:50:00,Weekend,Day
7,1679,2023,Saturday,13:30:00,Weekend,Day
7,1680,2023,Saturday,14:04:00,Weekend,Day
7,1681,2023,Saturday,16:20:00,Weekend,Day
7,1682,2023,Saturday,17:05:00,Weekend,Day
7,1683,2023,Saturday,17:20:00,Weekend,Day
7,1684,2023,Saturday,18:00:00,Weekend,Night
7,1685,2023,Saturday,19:30:00,Weekend,Night
7,1686,2023,Saturday,19:45:00,Weekend,Night
7,1687,2023,Saturday,20:00:00,Weekend,Night
7,1688,2023,Saturday,20:13:00,Weekend,Night
7,1689,2023,Saturday,20:59:00,Weekend,Night
7,1690,2023,Sunday,11:00:00,Weekend,Day
7,1691,2023,Sunday,11:10:00,Weekend,Day
7,1692,2023,Sunday,12:00:00,Weekend,Day
7,1693,2023,Sunday,12:20:00,Weekend,Day
7,1694,2023,Sunday,12:34:00,Weekend,Day
7,1695,2023,Sunday,12:40:00,Weekend,Day
7,1696,2023,Sunday,13:25:00,Weekend,Day
7,1697,2023,Sunday,13:30:00,Weekend,Day
7,1698,2023,Sunday,13:40:00,Weekend,Day
7,1699,2023,Sunday,14:00:00,Weekend,Day
7,1700,2023,Sunday,17:00:00,Weekend,Day
7,1701,2023,Sunday,18:00:00,Weekend,Night
7,1702,2023,Sunday,19:00:00,Weekend,Night
7,1703,2023,Sunday,20:42:00,Weekend,Night
7,1704,2023,Sunday,22:15:00,Weekend,Night
7,1705,2023,Sunday,23:00:00,Weekend,Night
7,1706,2023,Thursday,01:07:00,Weekday,Night
7,1707,2023,Thursday,04:30:00,Weekday,Night
7,1708,2023,Thursday,09:38:00,Weekday,Day
7,1709,2023,Thursday,15:45:00,Weekday,Day
7,1710,2023,Thursday,21:45:00,Weekday,Night
7,1711,2023,Thursday,22:36:00,Weekday,Night
7,1712,2023,Thursday,23:34:00,Weekday,Night
7,1713,2023,Tuesday,06:00:00,Weekday,Day
7,1714,2023,Tuesday,07:00:00,Weekday,Day
7,1715,2023,Tuesday,08:00:00,Weekday,Day
7,1716,2023,Tuesday,09:00:00,Weekday,Day
7,1717,2023,Tuesday,09:02:00,Weekday,Day
7,1718,2023,Tuesday,14:45:00,Weekday,Day
7,1719,2023,Tuesday,16:30:00,Weekday,Day
7,1720,2023,Tuesday,17:00:00,Weekday,Day
7,1721,2023,Tuesday,18:00:00,Weekday,Night
7,1722,2023,Tuesday,19:40:00,Weekday,Night
7,1723,2023,Tuesday,21:00:00,Weekday,Night
7,1724,2023,Wednesday,01:38:00,Weekday,Night
7,1725,2023,Wednesday,05:30:00,Weekday,Night
7,1726,2023,Wednesday,08:40:00,Weekday,Day
7,1727,2023,Wednesday,09:40:00,Weekday,Day
7,1728,2023,Wednesday,10:00:00,Weekday,Day
7,1729,2023,Wednesday,11:54:00,Weekday,Day
7,1730,2023,Wednesday,12:30:00,Weekday,Day
7,1731,2023,Wednesday,13:27:00,Weekday,Day
7,1732,2023,Wednesday,14:00:00,Weekday,Day
7,1733,2023,Wednesday,14:03:00,Weekday,Day
7,1734,2023,Wednesday,14:40:00,Weekday,Day
7,1735,2023,Wednesday,15:00:00,Weekday,Day
7,1736,2023,Wednesday,16:30:00,Weekday,Day
7,1737,2023,Wednesday,18:00:00,Weekday,Night
7,1738,2023,Wednesday,21:09:00,Weekday,Night
6,1739,2023,Friday,00:30:00,Weekday,Night
6,1740,2023,Friday,03:00:00,Weekday,Night
6,1741,2023,Friday,04:37:00,Weekday,Night
6,1742,2023,Friday,05:04:00,Weekday,Night
6,1743,2023,Friday,06:08:00,Weekday,Day
6,1744,2023,Friday,09:17:00,Weekday,Day
6,1745,2023,Friday,09:45:00,Weekday,Day
6,1746,2023,Friday,15:00:00,Weekday,Day
6,1747,2023,Friday,15:06:00,Weekday,Day
6,1748,2023,Friday,15:15:00,Weekday,Day
6,1749,2023,Friday,16:00:00,Weekday,Day
6,1750,2023,Friday,16:55:00,Weekday,Day
6,1751,2023,Friday,17:00:00,Weekday,Day
6,1752,2023,Friday,18:40:00,Weekend,Night
6,1753,2023,Friday,23:00:00,Weekend,Night
6,1754,2023,Monday,03:00:00,Weekend,Night
6,1755,2023,Monday,05:00:00,Weekend,Night
6,1756,2023,Monday,07:05:00,Weekday,Day
6,1757,2023,Monday,10:00:00,Weekday,Day
6,1758,2023,Monday,19:20:00,Weekday,Night
6,1759,2023,Monday,23:00:00,Weekday,Night
6,1760,2023,Saturday,05:48:00,Weekend,Night
6,1761,2023,Saturday,07:00:00,Weekend,Day
6,1762,2023,Saturday,08:30:00,Weekend,Day
6,1763,2023,Saturday,08:39:00,Weekend,Day
6,1764,2023,Saturday,09:45:00,Weekend,Day
6,1765,2023,Saturday,13:00:00,Weekend,Day
6,1766,2023,Saturday,13:15:00,Weekend,Day
6,1767,2023,Saturday,14:00:00,Weekend,Day
6,1768,2023,Saturday,14:25:00,Weekend,Day
6,1769,2023,Saturday,15:53:00,Weekend,Day
6,1770,2023,Saturday,16:05:00,Weekend,Day
6,1771,2023,Saturday,16:13:00,Weekend,Day
6,1772,2023,Saturday,18:00:00,Weekend,Night
6,1773,2023,Saturday,19:10:00,Weekend,Night
6,1774,2023,Sunday,00:59:00,Weekend,Night
6,1775,2023,Sunday,03:44:00,Weekend,Night
6,1776,2023,Sunday,04:20:00,Weekend,Night
6,1777,2023,Sunday,06:55:00,Weekend,Day
6,1778,2023,Sunday,08:36:00,Weekend,Day
6,1779,2023,Sunday,11:00:00,Weekend,Day
6,1780,2023,Sunday,14:55:00,Weekend,Day
6,1781,2023,Sunday,15:00:00,Weekend,Day
6,1782,2023,Sunday,16:14:00,Weekend,Day
6,1783,2023,Sunday,19:30:00,Weekend,Night
6,1784,2023,Sunday,21:10:00,Weekend,Night
6,1785,2023,Sunday,23:00:00,Weekend,Night
6,1786,2023,Sunday,23:30:00,Weekend,Night
6,1787,2023,Thursday,06:40:00,Weekday,Day
6,1788,2023,Thursday,07:06:00,Weekday,Day
6,1789,2023,Thursday,09:00:00,Weekday,Day
6,1790,2023,Thursday,10:00:00,Weekday,Day
6,1791,2023,Thursday,11:45:00,Weekday,Day
6,1792,2023,Thursday,15:30:00,Weekday,Day
6,1793,2023,Thursday,16:08:00,Weekday,Day
6,1794,2023,Thursday,18:57:00,Weekday,Night
6,1795,2023,Thursday,19:18:00,Weekday,Night
6,1796,2023,Thursday,22:00:00,Weekday,Night
6,1797,2023,Thursday,22:30:00,Weekday,Night
6,1798,2023,Thursday,22:45:00,Weekday,Night
6,1799,2023,Tuesday,05:13:00,Weekday,Night
6,1800,2023,Tuesday,15:00:00,Weekday,Day
6,1801,2023,Tuesday,16:42:00,Weekday,Day
6,1802,2023,Tuesday,17:37:00,Weekday,Day
6,1803,2023,Tuesday,17:49:00,Weekday,Day
6,1804,2023,Tuesday,18:30:00,Weekday,Night
6,1805,2023,Wednesday,03:25:00,Weekday,Night
6,1806,2023,Wednesday,05:00:00,Weekday,Night
6,1807,2023,Wednesday,08:19:00,Weekday,Day
6,1808,2023,Wednesday,12:00:00,Weekday,Day
6,1809,2023,Wednesday,12:35:00,Weekday,Day
6,1810,2023,Wednesday,14:53:00,Weekday,Day
6,1811,2023,Wednesday,16:12:00,Weekday,Day
6,1812,2023,Wednesday,17:44:00,Weekday,Day
6,1813,2023,Wednesday,22:20:00,Weekday,Night
6,1814,2023,Wednesday,23:00:00,Weekday,Night
5,1815,2023,Friday,02:00:00,Weekday,Night
5,1816,2023,Friday,03:00:00,Weekday,Night
5,1817,2023,Friday,07:14:00,Weekday,Day
5,1818,2023,Friday,09:00:00,Weekday,Day
5,1819,2023,Friday,10:30:00,Weekday,Day
5,1820,2023,Friday,11:00:00,Weekday,Day
5,1821,2023,Friday,11:03:00,Weekday,Day
5,1822,2023,Friday,11:39:00,Weekday,Day
5,1823,2023,Friday,11:45:00,Weekday,Day
5,1824,2023,Friday,15:00:00,Weekday,Day
5,1825,2023,Friday,16:45:00,Weekday,Day
5,1826,2023,Friday,17:50:00,Weekday,Day
5,1827,2023,Friday,18:05:00,Weekend,Night
5,1828,2023,Friday,18:43:00,Weekend,Night
5,1829,2023,Friday,20:55:00,Weekend,Night
5,1830,2023,Friday,23:03:00,Weekend,Night
5,1831,2023,Monday,05:00:00,Weekend,Night
5,1832,2023,Monday,08:40:00,Weekday,Day
5,1833,2023,Monday,10:05:00,Weekday,Day
5,1834,2023,Monday,11:00:00,Weekday,Day
5,1835,2023,Monday,12:00:00,Weekday,Day
5,1836,2023,Monday,12:15:00,Weekday,Day
5,1837,2023,Monday,17:20:00,Weekday,Day
5,1838,2023,Monday,19:30:00,Weekday,Night
5,1839,2023,Monday,19:49:00,Weekday,Night
5,1840,2023,Monday,22:40:00,Weekday,Night
5,1841,2023,Saturday,01:30:00,Weekend,Night
5,1842,2023,Saturday,03:00:00,Weekend,Night
5,1843,2023,Saturday,09:18:00,Weekend,Day
5,1844,2023,Saturday,11:00:00,Weekend,Day
5,1845,2023,Saturday,13:09:00,Weekend,Day
5,1846,2023,Saturday,16:47:00,Weekend,Day
5,1847,2023,Saturday,16:52:00,Weekend,Day
5,1848,2023,Saturday,17:58:00,Weekend,Day
5,1849,2023,Saturday,19:00:00,Weekend,Night
5,1850,2023,Saturday,19:45:00,Weekend,Night
5,1851,2023,Saturday,20:00:00,Weekend,Night
5,1852,2023,Saturday,22:00:00,Weekend,Night
5,1853,2023,Saturday,23:27:00,Weekend,Night
5,1854,2023,Sunday,06:00:00,Weekend,Day
5,1855,2023,Sunday,07:15:00,Weekend,Day
5,1856,2023,Sunday,07:37:00,Weekend,Day
5,1857,2023,Sunday,11:32:00,Weekend,Day
5,1858,2023,Sunday,17:00:00,Weekend,Day
5,1859,2023,Sunday,18:00:00,Weekend,Night
5,1860,2023,Sunday,19:25:00,Weekend,Night
5,1861,2023,Sunday,23:35:00,Weekend,Night
5,1862,2023,Thursday,00:42:00,Weekday,Night
5,1863,2023,Thursday,01:11:00,Weekday,Night
5,1864,2023,Thursday,08:00:00,Weekday,Day
5,1865,2023,Thursday,12:00:00,Weekday,Day
5,1866,2023,Thursday,12:40:00,Weekday,Day
5,1867,2023,Thursday,13:40:00,Weekday,Day
5,1868,2023,Thursday,14:10:00,Weekday,Day
5,1869,2023,Thursday,16:00:00,Weekday,Day
5,1870,2023,Thursday,16:57:00,Weekday,Day
5,1871,2023,Thursday,17:03:00,Weekday,Day
5,1872,2023,Thursday,17:35:00,Weekday,Day
5,1873,2023,Thursday,18:40:00,Weekday,Night
5,1874,2023,Thursday,19:00:00,Weekday,Night
5,1875,2023,Thursday,19:35:00,Weekday,Night
5,1876,2023,Thursday,20:00:00,Weekday,Night
5,1877,2023,Thursday,21:39:00,Weekday,Night
5,1878,2023,Thursday,21:56:00,Weekday,Night
5,1879,2023,Tuesday,05:00:00,Weekday,Night
5,1880,2023,Tuesday,05:37:00,Weekday,Night
5,1881,2023,Tuesday,06:26:00,Weekday,Day
5,1882,2023,Tuesday,07:00:00,Weekday,Day
5,1883,2023,Tuesday,12:32:00,Weekday,Day
5,1884,2023,Tuesday,15:03:00,Weekday,Day
5,1885,2023,Tuesday,15:15:00,Weekday,Day
5,1886,2023,Tuesday,16:30:00,Weekday,Day
5,1887,2023,Tuesday,16:45:00,Weekday,Day
5,1888,2023,Tuesday,17:00:00,Weekday,Day
5,1889,2023,Wednesday,01:00:00,Weekday,Night
5,1890,2023,Wednesday,02:00:00,Weekday,Night
5,1891,2023,Wednesday,09:30:00,Weekday,Day
5,1892,2023,Wednesday,10:20:00,Weekday,Day
5,1893,2023,Wednesday,10:26:00,Weekday,Day
5,1894,2023,Wednesday,11:00:00,Weekday,Day
5,1895,2023,Wednesday,15:00:00,Weekday,Day
5,1896,2023,Wednesday,15:39:00,Weekday,Day
5,1897,2023,Wednesday,17:49:00,Weekday,Day
5,1898,2023,Wednesday,18:00:00,Weekday,Night
5,1899,2023,Wednesday,18:20:00,Weekday,Night
5,1900,2023,Wednesday,18:45:00,Weekday,Night
5,1901,2023,Wednesday,18:55:00,Weekday,Night
5,1902,2023,Wednesday,19:50:00,Weekday,Night
5,1903,2023,Wednesday,23:58:00,Weekday,Night
4,1904,2023,Friday,06:45:00,Weekday,Day
4,1905,2023,Friday,09:19:00,Weekday,Day
4,1906,2023,Friday,09:25:00,Weekday,Day
4,1907,2023,Friday,14:19:00,Weekday,Day
4,1908,2023,Friday,15:26:00,Weekday,Day
4,1909,2023,Friday,15:30:00,Weekday,Day
4,1910,2023,Friday,17:04:00,Weekday,Day
4,1911,2023,Friday,18:00:00,Weekend,Night
4,1912,2023,Friday,19:00:00,Weekend,Night
4,1913,2023,Friday,20:20:00,Weekend,Night
4,1914,2023,Friday,23:00:00,Weekend,Night
4,1915,2023,Monday,06:35:00,Weekday,Day
4,1916,2023,Monday,06:45:00,Weekday,Day
4,1917,2023,Monday,11:46:00,Weekday,Day
4,1918,2023,Monday,13:00:00,Weekday,Day
4,1919,2023,Monday,13:04:00,Weekday,Day
4,1920,2023,Monday,17:25:00,Weekday,Day
4,1921,2023,Monday,20:00:00,Weekday,Night
4,1922,2023,Monday,22:50:00,Weekday,Night
4,1923,2023,Monday,23:28:00,Weekday,Night
4,1924,2023,Saturday,00:21:00,Weekend,Night
4,1925,2023,Saturday,00:55:00,Weekend,Night
4,1926,2023,Saturday,02:05:00,Weekend,Night
4,1927,2023,Saturday,03:34:00,Weekend,Night
4,1928,2023,Saturday,06:00:00,Weekend,Day
4,1929,2023,Saturday,10:00:00,Weekend,Day
4,1930,2023,Saturday,14:29:00,Weekend,Day
4,1931,2023,Saturday,16:54:00,Weekend,Day
4,1932,2023,Saturday,18:10:00,Weekend,Night
4,1933,2023,Saturday,19:00:00,Weekend,Night
4,1934,2023,Saturday,19:13:00,Weekend,Night
4,1935,2023,Saturday,23:00:00,Weekend,Night
4,1936,2023,Sunday,06:25:00,Weekend,Day
4,1937,2023,Sunday,07:10:00,Weekend,Day
4,1938,2023,Sunday,08:20:00,Weekend,Day
4,1939,2023,Sunday,08:45:00,Weekend,Day
4,1940,2023,Sunday,12:09:00,Weekend,Day
4,1941,2023,Sunday,19:12:00,Weekend,Night
4,1942,2023,Sunday,20:50:00,Weekend,Night
4,1943,2023,Sunday,22:00:00,Weekend,Night
4,1944,2023,Thursday,02:00:00,Weekday,Night
4,1945,2023,Thursday,07:30:00,Weekday,Day
4,1946,2023,Thursday,08:00:00,Weekday,Day
4,1947,2023,Thursday,09:00:00,Weekday,Day
4,1948,2023,Thursday,09:26:00,Weekday,Day
4,1949,2023,Thursday,10:44:00,Weekday,Day
4,1950,2023,Thursday,10:50:00,Weekday,Day
4,1951,2023,Thursday,11:00:00,Weekday,Day
4,1952,2023,Thursday,14:28:00,Weekday,Day
4,1953,2023,Thursday,14:30:00,Weekday,Day
4,1954,2023,Thursday,17:45:00,Weekday,Day
4,1955,2023,Thursday,18:00:00,Weekday,Night
4,1956,2023,Thursday,19:20:00,Weekday,Night
4,1957,2023,Tuesday,00:45:00,Weekday,Night
4,1958,2023,Tuesday,01:00:00,Weekday,Night
4,1959,2023,Tuesday,01:11:00,Weekday,Night
4,1960,2023,Tuesday,02:00:00,Weekday,Night
4,1961,2023,Tuesday,05:45:00,Weekday,Night
4,1962,2023,Tuesday,10:52:00,Weekday,Day
4,1963,2023,Tuesday,15:02:00,Weekday,Day
4,1964,2023,Tuesday,15:50:00,Weekday,Day
4,1965,2023,Tuesday,16:02:00,Weekday,Day
4,1966,2023,Tuesday,20:45:00,Weekday,Night
4,1967,2023,Tuesday,22:26:00,Weekday,Night
4,1968,2023,Tuesday,23:09:00,Weekday,Night
4,1969,2023,Wednesday,04:00:00,Weekday,Night
4,1970,2023,Wednesday,10:55:00,Weekday,Day
4,1971,2023,Wednesday,11:34:00,Weekday,Day
4,1972,2023,Wednesday,12:30:00,Weekday,Day
4,1973,2023,Wednesday,13:15:00,Weekday,Day
4,1974,2023,Wednesday,14:00:00,Weekday,Day
4,1975,2023,Wednesday,15:55:00,Weekday,Day
4,1976,2023,Wednesday,17:10:00,Weekday,Day
4,1977,2023,Wednesday,19:00:00,Weekday,Night
3,1978,2023,Friday,00:00:00,Weekday,Night
3,1979,2023,Friday,01:00:00,Weekday,Night
3,1980,2023,Friday,05:00:00,Weekday,Night
3,1981,2023,Friday,05:50:00,Weekday,Night
3,1982,2023,Friday,06:24:00,Weekday,Day
3,1983,2023,Friday,07:23:00,Weekday,Day
3,1984,2023,Friday,09:47:00,Weekday,Day
3,1985,2023,Friday,11:10:00,Weekday,Day
3,1986,2023,Friday,12:45:00,Weekday,Day
3,1987,2023,Friday,13:40:00,Weekday,Day
3,1988,2023,Friday,14:38:00,Weekday,Day
3,1989,2023,Friday,15:05:00,Weekday,Day
3,1990,2023,Friday,15:40:00,Weekday,Day
3,1991,2023,Friday,15:54:00,Weekday,Day
3,1992,2023,Friday,16:00:00,Weekday,Day
3,1993,2023,Friday,16:51:00,Weekday,Day
3,1994,2023,Friday,17:42:00,Weekday,Day
3,1995,2023,Friday,17:46:00,Weekday,Day
3,1996,2023,Friday,19:13:00,Weekend,Night
3,1997,2023,Friday,23:05:00,Weekend,Night
3,1998,2023,Monday,04:00:00,Weekend,Night
3,1999,2023,Monday,10:20:00,Weekday,Day
3,2000,2023,Monday,10:34:00,Weekday,Day
3,2001,2023,Monday,10:45:00,Weekday,Day
3,2002,2023,Monday,11:00:00,Weekday,Day
3,2003,2023,Monday,11:20:00,Weekday,Day
3,2004,2023,Monday,13:00:00,Weekday,Day
3,2005,2023,Monday,13:40:00,Weekday,Day
3,2006,2023,Monday,18:50:00,Weekday,Night
3,2007,2023,Monday,19:45:00,Weekday,Night
3,2008,2023,Monday,22:31:00,Weekday,Night
3,2009,2023,Saturday,00:00:00,Weekend,Night
3,2010,2023,Saturday,00:05:00,Weekend,Night
3,2011,2023,Saturday,00:30:00,Weekend,Night
3,2012,2023,Saturday,01:23:00,Weekend,Night
3,2013,2023,Saturday,03:00:00,Weekend,Night
3,2014,2023,Saturday,03:08:00,Weekend,Night
3,2015,2023,Saturday,05:54:00,Weekend,Night
3,2016,2023,Saturday,06:10:00,Weekend,Day
3,2017,2023,Saturday,06:15:00,Weekend,Day
3,2018,2023,Saturday,09:50:00,Weekend,Day
3,2019,2023,Saturday,10:00:00,Weekend,Day
3,2020,2023,Saturday,11:19:00,Weekend,Day
3,2021,2023,Saturday,11:50:00,Weekend,Day
3,2022,2023,Saturday,12:56:00,Weekend,Day
3,2023,2023,Saturday,13:35:00,Weekend,Day
3,2024,2023,Saturday,13:55:00,Weekend,Day
3,2025,2023,Saturday,17:00:00,Weekend,Day
3,2026,2023,Saturday,20:00:00,Weekend,Night
3,2027,2023,Saturday,21:00:00,Weekend,Night
3,2028,2023,Saturday,21:30:00,Weekend,Night
3,2029,2023,Saturday,21:52:00,Weekend,Night
3,2030,2023,Saturday,22:30:00,Weekend,Night
3,2031,2023,Sunday,01:15:00,Weekend,Night
3,2032,2023,Sunday,13:00:00,Weekend,Day
3,2033,2023,Sunday,14:48:00,Weekend,Day
3,2034,2023,Sunday,15:00:00,Weekend,Day
3,2035,2023,Sunday,17:24:00,Weekend,Day
3,2036,2023,Sunday,18:00:00,Weekend,Night
3,2037,2023,Thursday,05:53:00,Weekday,Night
3,2038,2023,Thursday,07:00:00,Weekday,Day
3,2039,2023,Thursday,08:50:00,Weekday,Day
3,2040,2023,Thursday,09:03:00,Weekday,Day
3,2041,2023,Thursday,11:00:00,Weekday,Day
3,2042,2023,Thursday,12:15:00,Weekday,Day
3,2043,2023,Thursday,12:46:00,Weekday,Day
3,2044,2023,Thursday,13:05:00,Weekday,Day
3,2045,2023,Thursday,13:28:00,Weekday,Day
3,2046,2023,Thursday,13:47:00,Weekday,Day
3,2047,2023,Thursday,16:45:00,Weekday,Day
3,2048,2023,Thursday,17:20:00,Weekday,Day
3,2049,2023,Thursday,19:47:00,Weekday,Night
3,2050,2023,Thursday,21:14:00,Weekday,Night
3,2051,2023,Thursday,21:23:00,Weekday,Night
3,2052,2023,Thursday,23:00:00,Weekday,Night
3,2053,2023,Tuesday,00:41:00,Weekday,Night
3,2054,2023,Tuesday,07:49:00,Weekday,Day
3,2055,2023,Tuesday,08:00:00,Weekday,Day
3,2056,2023,Tuesday,08:30:00,Weekday,Day
3,2057,2023,Tuesday,08:50:00,Weekday,Day
3,2058,2023,Tuesday,09:23:00,Weekday,Day
3,2059,2023,Tuesday,11:22:00,Weekday,Day
3,2060,2023,Tuesday,12:00:00,Weekday,Day
3,2061,2023,Tuesday,12:55:00,Weekday,Day
3,2062,2023,Tuesday,13:10:00,Weekday,Day
3,2063,2023,Tuesday,17:08:00,Weekday,Day
